OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
245524;5;3;15;0;2019;7;16;3;3;2;6;0;0;1;0;0;0;0;353473,1677;5654900,816;6,910511333;51,02696252;0
245525;5;3;15;0;2019;7;8;3;3;5;3;0;1;0;0;0;0;1;355037,905;5645973,796;6,936370695;50,94713505;0
245526;5;3;15;0;2019;7;16;3;2;0;5;0;1;1;0;0;0;0;355269,0409;5642800,628;6,940918872;50,91867653;0
245527;5;3;15;0;2019;7;23;3;2;0;1;2;1;0;0;0;0;0;351456,32;5641970,496;6,887052358;50,9102477;0
245576;5;3;15;0;2019;7;21;2;2;5;3;1;0;1;0;0;0;0;366869,6672;5638199,46;7,107537539;50,88011557;0
245577;5;3;15;0;2019;7;17;2;2;0;1;0;1;0;0;0;0;0;358761,8286;5651860,568;6,987061097;51,00096384;0
245578;5;3;15;0;2019;7;15;2;2;0;1;0;1;0;0;0;0;0;355126,8467;5645963,835;6,937639923;50,94706789;0
245579;5;3;15;0;2019;7;20;2;3;0;1;0;1;1;0;0;0;0;355416,6125;5645180,694;6,942072934;50,94010272;0
245580;5;3;15;0;2019;7;11;2;3;6;6;0;1;0;1;0;0;0;355958,3542;5644761,959;6,949944065;50,93647521;0
245634;5;3;15;0;2019;7;21;1;3;5;2;0;0;1;0;0;0;0;355818,6649;5648890,155;6,946322151;50,97353954;1
245636;5;3;15;0;2019;7;17;1;3;0;7;0;1;0;0;0;0;0;357635,0843;5649499,91;6,971938492;50,97947122;1
245637;5;3;15;0;2019;7;14;1;3;0;7;0;1;0;0;0;0;0;354774,7366;5643771,294;6,933504753;50,9272755;1
245638;5;3;15;0;2019;7;21;1;3;6;4;2;0;1;1;0;0;0;356686,2498;5644849,737;6,960262194;50,93744541;1
245640;5;3;15;0;2019;7;14;1;3;5;3;0;1;1;0;0;0;0;355855,8921;5644471,3;6,948601755;50,9338375;1
245713;5;3;15;0;2019;8;14;1;3;5;3;0;1;1;0;0;0;0;354117,1721;5653622,469;6,920202683;51,01563841;0
245714;5;3;15;0;2019;8;1;1;3;7;7;2;1;0;0;0;0;0;354466,2704;5646727,196;6,927937646;50,95376159;0
245749;5;3;15;0;2019;8;17;7;3;4;5;0;1;1;0;0;0;0;366577,6378;5636194,181;7,104120258;50,86202523;0
245750;5;3;15;0;2019;8;17;7;2;0;1;0;0;0;0;0;0;1;357678,4031;5645136,529;6,97426169;50,94026852;0
245751;5;3;15;0;2019;8;12;7;3;5;3;0;1;1;0;0;0;0;360621,178;5646327,791;7,015664707;50,95169347;0
245752;5;3;15;0;2019;8;4;7;2;0;1;2;0;0;0;0;0;1;360150,545;5647132,706;7,008659375;50,95881334;1
245753;5;3;15;0;2019;8;10;7;2;7;7;0;1;0;0;0;0;0;353850,614;5657804,743;6,91471833;51,05315469;0
245754;5;3;15;0;2019;8;6;7;3;5;3;0;1;1;0;0;0;0;349708,4378;5659210,277;6,855077078;51,06471596;1
245755;5;3;15;0;2019;8;3;7;3;4;7;2;1;1;0;0;0;0;355031,0182;5645957,977;6,936279022;50,94699115;1
245756;5;3;15;0;2019;8;1;7;3;5;3;2;1;1;0;0;0;0;352879,2526;5647324,622;6,905116783;50,95872746;1
245757;5;3;15;0;2019;8;15;7;3;0;7;0;1;0;0;0;0;0;353386,2035;5641691,599;6,914596306;50,90823475;0
245758;5;3;15;0;2019;8;22;7;3;0;7;2;0;0;0;0;0;1;356083,6351;5645179,725;6,951560878;50,94026088;0
245810;5;3;15;0;2019;8;18;6;3;5;3;0;0;1;0;0;0;0;357156,0591;5649267,158;6,965210587;50,97726087;0
245811;5;3;15;0;2019;8;13;6;3;5;3;0;1;1;0;0;0;0;352673,7651;5645885,894;6,902775107;50,94574577;0
245812;5;3;15;0;2019;8;19;6;3;1;1;0;1;1;0;0;0;0;355251,2621;5642053,105;6,940962692;50,91195423;1
245813;5;3;15;0;2019;8;13;6;3;4;6;0;1;1;0;0;0;1;354705,9764;5642500,837;6,933033144;50,91584089;0
245814;5;3;15;0;2019;8;17;6;3;2;6;0;0;1;0;0;0;1;353794,5273;5644202,974;6,919393449;50,93090727;0
245815;5;3;15;0;2019;8;14;6;3;6;4;0;1;0;1;0;0;0;356734,808;5642994,45;6,961681967;50,92078417;0
245891;5;3;15;0;2019;8;15;5;3;5;3;0;0;1;0;0;0;0;364633,718;5639700,169;7,075216355;50,89308386;0
245893;5;3;15;0;2019;8;12;5;3;0;7;0;1;1;0;0;0;0;361281,5147;5649689,516;7,023777921;50,98206527;0
245894;5;3;15;0;2019;8;17;5;2;0;1;0;1;0;0;0;0;0;356805,192;5654709,494;6,958069267;51,02608285;0
245895;5;3;15;0;2019;8;16;5;3;5;2;0;0;1;0;0;0;0;355313,759;5642609,377;6,941630493;50,91696901;0
245897;5;3;15;0;2019;8;13;5;3;5;2;0;1;1;0;0;0;0;354791,788;5643151,564;6,93399401;50,92171042;0
245898;5;3;15;0;2019;8;0;5;3;0;1;2;1;0;0;0;0;0;354976,7687;5643912,049;6,9363216;50,92859125;0
245900;5;3;15;0;2019;8;8;5;3;5;3;0;1;1;0;0;0;0;355525,4881;5643357,982;6,944344034;50,92374964;0
245968;5;3;15;0;2019;8;11;5;3;0;7;0;0;0;0;1;0;0;363654,878;5641127,564;7,060773668;50,90568233;0
245969;5;3;15;0;2019;8;6;5;3;5;2;0;1;1;0;0;0;0;363518,7993;5648183,25;7,056196551;50,96906262;0
245970;5;3;15;0;2019;8;13;5;3;1;5;0;0;1;0;0;1;0;358221,587;5649633,439;6,980235877;50,98081594;0
245971;5;3;15;0;2019;8;16;5;3;2;6;0;0;1;0;0;0;1;357353,2875;5646882,582;6,968953275;50,95587983;0
245972;5;3;15;0;2019;8;13;5;3;0;4;0;0;0;1;0;0;1;357333,223;5647610,664;6,968382353;50,96241806;0
245973;5;3;15;0;2019;8;17;5;3;0;5;0;1;1;0;0;0;0;357101,6692;5649687,481;6,964271099;50,98102476;0
245974;5;3;15;0;2019;8;8;5;3;0;1;0;1;0;0;0;0;0;354383,805;5655761,017;6,923142355;51,03492416;0
245975;5;3;15;0;2019;8;16;5;3;5;2;0;1;1;0;0;0;0;350090,0274;5659749,093;6,86029563;51,0696576;0
245976;5;3;15;0;2019;8;17;5;3;0;5;0;1;1;0;0;0;0;353681,1885;5646679,733;6,916786858;50,95313628;0
245977;5;3;15;0;2019;8;18;5;3;2;2;0;0;1;0;0;0;0;350397,8117;5648522,345;6,86931644;50,96885173;0
245978;5;3;15;0;2019;8;8;5;3;5;2;0;1;1;0;0;0;0;356382,4657;5641193,56;6,957381212;50,90451214;0
245979;5;3;15;0;2019;8;14;5;3;0;1;0;0;0;0;1;0;0;354443,4717;5642416,46;6,929334995;50,91501647;0
245980;5;3;15;0;2019;8;18;5;3;0;1;0;1;0;0;0;0;0;352920,1369;5643193,674;6,907366254;50,92161479;0
245981;5;3;15;0;2019;8;12;5;2;0;7;0;0;0;0;0;0;1;353520,7357;5643642,89;6,915724996;50,92580453;0
246041;5;3;15;0;2019;8;12;4;3;2;6;0;0;1;0;0;0;0;359376,4341;5643502,73;6,999045195;50,92600201;0
246042;5;3;15;0;2019;8;12;4;3;2;6;0;0;1;0;0;0;0;352350,8334;5654221,081;6,894795043;51,02056698;0
246043;5;3;15;0;2019;8;18;4;3;5;5;0;1;1;0;0;0;0;351784,5004;5655716,486;6,886114637;51,03385949;0
246044;5;3;15;0;2019;8;19;4;3;0;2;0;0;0;0;1;0;0;357395,4547;5648180,573;6,969044556;50,96755519;1
246045;5;3;15;0;2019;8;15;4;3;0;5;0;1;1;0;0;0;0;352653,1713;5647510,377;6,901824659;50,96033899;0
246046;5;3;15;0;2019;8;10;4;3;5;3;0;1;1;0;0;0;0;352691,8894;5643482,066;6,904004604;50,92414823;0
246047;5;3;15;0;2019;8;16;4;3;2;6;0;0;1;0;1;0;0;356802,3263;5641660,286;6,963165592;50,90881088;0
246048;5;3;15;0;2019;8;20;4;3;1;2;0;1;1;0;0;0;1;355891,5016;5642817,176;6,949761981;50,91898103;1
246049;5;3;15;0;2019;8;12;4;3;6;2;0;0;1;1;0;0;0;356344,108;5647571,346;6,954322151;50,96181895;0
246050;5;3;15;0;2019;8;18;4;3;5;3;0;1;1;0;0;0;0;356716,8221;5644122,678;6,960982879;50,93091899;1
246051;5;3;15;0;2019;8;16;4;3;0;1;0;1;0;0;0;0;0;355551,2026;5644720,153;6,944169883;50,93599766;0
246052;5;3;15;0;2019;8;11;4;3;1;6;0;0;1;0;0;0;0;356197,523;5643570,776;6,953815629;50,92582989;0
246103;5;3;15;0;2019;8;8;3;3;5;3;0;0;1;0;0;0;0;361625,909;5643068,715;7,031197661;50,92264533;0
246104;5;3;15;0;2019;8;3;3;3;0;7;2;0;0;0;0;0;1;353740,675;5646000;6,917906242;50,94704287;0
246105;5;3;15;0;2019;8;17;3;3;0;7;0;1;0;0;0;0;0;354777,7718;5646272,858;6,932550838;50,94975716;0
246106;5;3;15;0;2019;8;21;3;3;0;1;1;1;0;0;0;0;0;355701,8233;5642369,5;6,947242353;50,91491043;1
246107;5;3;15;0;2019;8;18;3;2;0;1;0;1;0;0;0;0;0;355261,4816;5642348,055;6,940990963;50,91460745;1
246108;5;3;15;0;2019;8;9;3;3;0;1;0;1;0;0;0;0;0;355390,0528;5643207,739;6,942477899;50,92236551;0
246152;5;3;15;0;2019;8;12;2;3;5;2;0;1;1;0;0;0;0;363267,296;5639540,779;7,055858649;50,89132948;0
246153;5;3;15;0;2019;8;1;2;2;0;1;2;1;0;0;0;0;0;352555,291;5649647,502;6,899565473;50,97951923;0
246154;5;3;15;0;2019;8;6;2;2;3;2;0;0;0;0;1;1;0;349158,1955;5645593,91;6,852888173;50,94221282;0
246155;5;3;15;0;2019;8;8;2;2;0;1;0;0;0;0;0;0;1;356716,6964;5642292,045;6,961700356;50,91446721;1
246156;5;3;15;0;2019;8;6;2;3;5;3;1;1;1;0;0;0;0;352350,7797;5643258,967;6,899244887;50,92205613;0
246157;5;3;15;0;2019;8;15;2;3;4;2;0;1;1;0;0;0;0;356309,7616;5643073,875;6,9556074;50,92139226;0
246195;5;3;15;0;2019;8;16;3;2;0;7;0;1;0;0;0;0;0;349066,5786;5656729,886;6,84695781;51,04225862;1
246196;5;3;15;0;2019;8;9;3;3;0;7;0;1;0;0;0;0;0;351482,8508;5646066,139;6,885760939;50,94705997;0
246197;5;3;15;0;2019;8;18;3;3;5;2;0;1;1;0;0;0;0;357175,8335;5638785,036;6,96959913;50,88306352;0
246198;5;3;15;0;2019;8;12;3;3;1;5;0;1;1;0;0;0;0;353634,333;5643327,751;6,917466742;50,9230013;0
246199;5;3;15;0;2019;8;13;3;3;1;5;0;1;1;0;0;0;0;356465,9907;5646015,17;6,956670219;50,94786422;0
246200;5;3;15;0;2019;8;10;3;3;1;5;0;0;0;0;0;1;1;356532,4995;5643651,313;6,958547126;50,92663707;0
246201;5;3;15;0;2019;8;9;3;3;0;1;0;0;0;0;0;0;1;356644,7947;5642731,578;6,960505479;50,91839941;0
246202;5;3;15;0;2019;8;18;3;2;0;1;0;1;0;0;0;0;0;356830,9741;5643300,92;6,962928941;50,92356227;1
246258;5;3;15;0;2019;8;12;2;3;9;7;0;0;1;0;0;0;1;366385,9565;5638147,067;7,100684718;50,87953303;0
246259;5;3;15;0;2019;8;23;2;3;1;5;2;0;1;0;0;0;0;365773,1797;5638421,124;7,09187865;50,88185415;1
246260;5;3;15;0;2019;8;15;2;3;0;1;0;1;0;0;0;0;0;355330,9885;5648425,549;6,939565448;50,96924196;0
246261;5;3;15;0;2019;8;19;2;3;5;3;0;0;1;0;0;0;0;348320,1711;5646128,904;6,840745809;50,94680053;1
246262;5;3;15;0;2019;8;14;2;3;5;7;0;0;1;0;1;0;0;357405,5023;5637337,972;6,97342628;50,8701154;0
246263;5;3;15;0;2019;8;14;2;3;0;2;0;1;1;0;1;0;0;355709,994;5640052,265;6,948274406;50,89408778;1
246264;5;3;15;0;2019;8;15;2;3;0;1;0;0;0;0;1;0;0;356743,306;5644726,984;6,961121967;50,93635642;1
246265;5;3;15;0;2019;8;14;2;3;0;1;0;1;0;0;0;0;0;356115,0374;5643656,786;6,952608789;50,92658229;1
246266;5;3;15;0;2019;8;10;2;3;1;5;0;0;1;0;0;0;0;357271,7712;5646698,029;6,967865767;50,95420108;0
246267;5;3;15;0;2019;8;16;2;3;1;5;0;1;1;0;0;0;0;356111,6552;5644968,578;6,952042821;50,93837033;1
246312;5;3;15;0;2019;8;16;1;3;2;6;0;0;1;0;0;0;0;358451,286;5645584,551;6,985081151;50,94448515;0
246313;5;3;15;0;2019;8;15;1;2;0;3;0;0;1;0;1;0;0;361068,4512;5648842,725;7,021068126;50,97440365;0
246314;5;3;15;0;2019;8;13;1;3;0;1;0;1;0;0;0;0;0;358004,6074;5648362,907;6,977643056;50,96934429;0
246315;5;3;15;0;2019;8;14;1;3;0;1;0;1;0;0;0;0;0;353929,9501;5655280,275;6,916867573;51,03048878;0
246316;5;3;15;0;2019;8;16;1;2;8;7;0;0;0;0;0;0;1;356981,1325;5642004,547;6,965572288;50,91194907;0
246317;5;3;15;0;2019;8;0;1;3;2;7;2;1;1;0;0;0;0;356002,631;5643883,899;6,950920707;50,92859527;0
246356;5;3;15;0;2019;8;13;7;3;5;3;0;0;1;0;0;0;0;364266,8307;5641069,615;7,06949368;50,90530572;0
246357;5;3;15;0;2019;8;12;7;3;5;3;0;1;1;0;0;0;0;359556,945;5644985,654;7,001040612;50,9393732;0
246358;5;3;15;0;2019;8;21;7;2;0;1;2;0;0;0;0;0;1;357520,0662;5645667,692;6,971801742;50,94500295;0
246359;5;3;15;0;2019;8;14;7;3;6;7;0;0;1;1;0;0;0;362535,6214;5651479,407;7,040955737;50,99845227;0
246360;5;3;15;0;2019;8;21;7;3;2;2;1;0;1;0;0;0;0;357431,612;5648938,565;6,969262007;50,97437613;0
246423;5;3;15;0;2019;8;15;6;3;8;1;0;0;1;0;0;0;1;351168,931;5652945,212;6,878479048;51,00879692;1
246425;5;3;15;0;2019;8;13;6;2;0;1;0;1;0;0;0;0;0;354847,1307;5648423,804;6,932679636;50,96910455;0
246426;5;3;15;0;2019;8;9;6;2;5;3;0;0;1;0;1;0;0;350097,6805;5644448,984;6,866722054;50,93216912;0
246427;5;3;15;0;2019;8;5;6;3;5;3;2;1;1;0;0;0;0;352878,9493;5647324,198;6,905112638;50,95872357;0
246428;5;3;15;0;2019;8;15;6;2;0;1;0;1;0;0;0;0;0;354746,0696;5645189,151;6,932532021;50,94001019;1
246429;5;3;15;0;2019;8;16;6;2;3;1;0;1;0;0;1;0;0;356012,7381;5643109,745;6,951370139;50,92164058;1
246438;5;3;15;0;2019;8;14;1;3;6;4;0;0;1;1;0;0;0;360232,3534;5648469,613;7,009309879;50,97084814;1
246439;5;3;15;0;2019;8;10;1;3;4;6;0;0;1;0;0;0;1;349290,723;5649272,668;6,853249758;50,97530571;1
246440;5;3;15;0;2019;8;16;1;3;2;6;0;0;1;0;0;0;0;355967,9581;5640480,903;6,951770972;50,8980043;1
246441;5;3;15;0;2019;8;0;1;3;2;7;2;0;1;0;0;0;0;357046,859;5639886,403;6,967335966;50,89292962;1
246442;5;3;15;0;2019;8;15;1;3;0;1;0;1;1;0;0;0;0;355544,7068;5643416,829;6,944593987;50,9242833;1
246443;5;3;15;0;2019;8;20;1;3;2;6;1;1;1;0;0;0;0;356601,4668;5644375,247;6,959243037;50,93316015;0
246444;5;3;15;0;2019;8;2;1;3;0;7;2;0;0;0;0;0;1;356687,648;5644913,994;6,960256807;50,93802323;1
246469;5;3;15;0;2019;8;15;7;3;3;2;0;1;0;0;1;0;0;366918,472;5634918,556;7,109424326;50,85063869;0
246471;5;3;15;0;2019;8;0;7;2;4;1;2;0;1;0;0;0;1;357388,5527;5645637,148;6,969942867;50,94469593;1
246472;5;3;15;0;2019;8;11;7;3;1;5;0;1;1;0;0;0;0;358710,2489;5646286,134;6,988492797;50,95085383;0
246473;5;3;15;0;2019;8;18;7;3;0;1;0;1;0;0;0;0;0;351916,3931;5648668,282;6,890869404;50,97055557;1
246474;5;3;15;0;2019;8;11;7;3;1;5;0;1;1;0;0;0;0;356315,0953;5642954,522;6,955730255;50,92032098;0
246475;5;3;15;0;2019;8;13;7;3;0;1;0;1;0;0;0;0;0;355439,379;5644303,015;6,942744943;50,9322209;0
246476;5;3;15;0;2019;8;4;7;2;0;7;2;0;0;0;0;0;1;356209,3374;5646204,697;6,952944189;50,94950351;0
246527;5;3;15;0;2019;8;12;6;3;5;2;0;1;1;0;0;0;0;353580,5918;5643320,96;6,916705363;50,92292664;0
246586;5;3;15;0;2019;8;13;5;3;2;6;0;0;1;0;0;0;0;364516,8769;5639659,028;7,073571245;50,8926867;0
246587;5;3;15;0;2019;8;7;5;3;3;2;0;1;1;0;0;0;0;364490,008;5633776,662;7,075368273;50,83981192;1
246588;5;3;15;0;2019;8;22;5;3;5;3;2;0;1;0;0;0;0;364009,5543;5639497,512;7,066422153;50,89111585;1
246589;5;3;15;0;2019;8;19;5;3;2;6;0;0;1;0;0;0;0;360949,0262;5645299,455;7,020721952;50,94253078;1
246590;5;3;15;0;2019;8;15;5;3;3;6;0;0;1;0;0;1;0;355996,8117;5652737,013;6,947332917;51,00815483;0
246591;5;3;15;0;2019;8;19;5;3;6;6;0;1;0;1;0;0;0;357043,0988;5646814,521;6,964566424;50,95519131;1
246592;5;3;15;0;2019;8;8;5;3;2;6;0;0;0;0;0;0;1;351928,337;5648968,984;6,890916958;50,97326089;0
246593;5;3;15;0;2019;8;8;5;2;0;5;0;0;1;0;1;0;0;354042,572;5646301,995;6,922079864;50,94983331;1
246594;5;3;15;0;2019;8;19;5;3;2;2;0;0;1;0;1;0;0;357146,4096;5635000,083;6,970659008;50,84904066;1
246595;5;3;15;0;2019;8;6;5;2;5;5;1;1;1;0;0;0;0;353301,6472;5641599,14;6,913431609;50,90738237;1
246596;5;3;15;0;2019;8;9;5;3;0;6;0;0;1;0;1;0;0;355513,0182;5644021,258;6,943903874;50,92970726;1
246658;5;3;15;0;2019;8;19;4;3;0;1;0;1;0;0;0;0;0;359451,812;5653003,979;6,996445568;51,01140862;0
246659;5;3;15;0;2019;8;17;4;2;3;2;0;1;0;0;0;0;0;363398,2593;5647643,806;7,054683422;50,96418587;0
246660;5;3;15;0;2019;8;18;4;3;4;6;0;1;0;0;0;0;1;351109,2832;5645231,836;6,880787871;50,9394662;0
246661;5;3;15;0;2019;8;12;4;3;0;5;0;1;1;0;0;0;0;349797,752;5644502,299;6,862434937;50,9325702;0
246662;5;3;15;0;2019;8;11;4;3;0;5;0;1;1;0;0;0;0;358870,6174;5639746,6;6,993305059;50,89212171;0
246663;5;3;15;0;2019;8;16;4;3;3;6;0;1;0;0;0;1;0;356204,5866;5641963,251;6,954549784;50,91138501;0
246664;5;3;15;0;2019;8;9;4;3;5;3;0;1;1;0;0;0;0;356716,6964;5642292,045;6,961700356;50,91446721;0
246665;5;3;15;0;2019;8;9;4;3;5;3;0;1;1;0;0;0;0;356812,244;5642691,028;6,962902065;50,91807656;0
246738;5;3;15;0;2019;8;18;5;3;6;6;0;1;0;1;0;0;0;359843,5784;5634518,372;7,009133684;50,84537116;0
246739;5;3;15;0;2019;8;21;5;3;0;6;2;0;1;0;0;0;1;359435,2578;5643737,505;6,999791145;50,92812629;0
246740;5;3;15;0;2019;8;19;5;3;5;3;0;1;1;0;0;0;0;360252,859;5644757,812;7,011026714;50,93749463;0
246741;5;3;15;0;2019;8;23;5;3;0;1;2;0;0;0;0;0;1;358788,0093;5646375,91;6,989564303;50,9516797;0
246742;5;3;15;0;2019;8;22;5;3;8;7;2;0;1;0;0;1;0;363756,7645;5648823,855;7,059343628;50,97487632;0
246743;5;3;15;0;2019;8;18;5;3;1;5;0;0;1;0;0;0;0;359941,9782;5645990,485;7,006130941;50,94849741;0
246744;5;3;15;0;2019;8;18;5;3;3;5;0;1;1;0;0;0;0;359666,796;5647248,086;7,001731169;50,95973267;0
246745;5;3;15;0;2019;8;12;5;3;5;3;0;1;1;0;0;0;0;355602,5091;5648334,593;6,943465998;50,96849269;0
246746;5;3;15;0;2019;8;12;5;3;0;7;0;0;0;0;1;0;1;354738,1091;5646179,984;6,932023627;50,94891253;0
246747;5;3;15;0;2019;8;13;5;3;1;5;0;0;1;0;0;0;0;352510,2161;5643699,65;6,90133348;50,92605715;0
246748;5;3;15;0;2019;8;2;5;2;5;2;2;1;1;0;0;0;0;355659,5022;5644543,932;6,945779968;50,93444112;0
246749;5;3;15;0;2019;8;22;5;3;6;4;2;0;0;1;1;0;0;356572,865;5646079,298;6,958165375;50,94846713;0
246750;5;3;15;0;2019;8;21;5;3;0;1;2;0;0;0;1;0;0;356237,878;5645654,776;6,953567318;50,94456857;0
246751;5;3;15;0;2019;8;0;5;3;5;7;2;0;0;0;0;0;1;355372,876;5644251,439;6,941819651;50,93174073;0
246817;5;3;15;0;2019;8;0;4;3;0;7;2;0;1;0;0;0;0;363397,9507;5642124,285;7,05674856;50,91457959;0
246818;5;3;15;0;2019;8;16;4;3;6;7;0;1;0;1;0;0;0;359075,3305;5644746,639;6,994282609;50,93710765;0
246819;5;3;15;0;2019;8;17;4;3;0;7;0;1;0;0;0;0;0;359890,1311;5648840,465;7,004295927;50,97409787;0
246820;5;3;15;0;2019;8;20;4;3;0;7;0;1;0;0;0;0;0;358851,36;5650505,672;6,988862848;50,98880941;0
246821;5;3;15;0;2019;8;14;4;3;3;6;0;0;1;0;0;0;0;357436,2019;5649104,514;6,969262272;50,97586864;0
246822;5;3;15;0;2019;8;18;4;3;1;5;0;1;1;0;0;0;0;354243,3833;5642882,369;6,926304402;50,91915297;0
246823;5;3;15;0;2019;8;11;4;3;0;1;0;1;0;0;0;0;0;355104,7618;5644022,771;6,93809767;50,92961845;0
246824;5;3;15;0;2019;8;23;4;2;0;1;2;0;0;0;0;0;1;355495,0185;5645362,614;6,943115995;50,94175725;0
246887;5;3;15;0;2019;8;15;3;3;0;7;0;1;0;0;0;0;0;358968,8492;5640712,064;6,994328069;50,90082247;0
246888;5;3;15;0;2019;8;16;3;3;0;7;0;0;1;0;0;0;0;359621,3316;5643966,738;7,002348941;50,93023175;0
246889;5;3;15;0;2019;8;11;3;3;6;4;0;0;1;1;0;0;0;359548,9063;5644457,587;7,001129816;50,93462544;0
246890;5;3;15;0;2019;8;22;3;3;6;4;2;0;1;1;0;0;0;359482,595;5644024,166;7,000353804;50,93071409;0
246892;5;3;15;0;2019;8;18;3;3;1;2;0;0;1;0;1;0;0;360996,7971;5644262,301;7,021797176;50,93322116;0
246893;5;3;15;0;2019;8;8;3;2;1;5;0;1;1;0;0;0;0;357579,6178;5644343,179;6,97316665;50,93311431;0
246894;5;3;15;0;2019;8;16;3;3;3;6;0;0;1;0;0;1;0;356129,436;5650950,207;6,949930136;50,99213046;0
246895;5;3;15;0;2019;8;18;3;3;2;2;0;1;0;1;0;0;0;357034,1326;5642586,43;6,966097688;50,91719156;0
246896;5;3;15;0;2019;8;22;3;3;6;4;2;1;0;1;0;0;0;354806,4629;5643786,694;6,933949758;50,92742188;0
246897;5;3;15;0;2019;8;19;3;3;5;2;0;1;1;0;0;0;0;355504,2887;5643407,681;6,944022913;50,92419097;0
246944;5;3;15;0;2019;8;15;2;3;5;2;0;1;0;0;0;0;0;353614,339;5653983,253;6,912893453;51,01875282;0
246946;5;3;15;0;2019;8;15;2;3;0;1;0;1;0;0;0;0;0;348626,4576;5644476,647;6,84578916;50,93203347;0
246947;5;3;15;0;2019;8;15;2;3;5;3;0;1;1;0;0;0;0;355975,1259;5640492,475;6,951868269;50,89811009;0
246948;5;3;15;0;2019;8;7;2;3;7;7;0;1;0;0;0;0;0;354854,3914;5643809,792;6,934622094;50,92764152;0
246949;5;3;15;0;2019;8;8;2;2;3;2;0;1;1;0;0;0;0;356716,6964;5642292,045;6,961700356;50,91446721;0
246977;5;3;15;0;2019;8;5;2;2;4;6;2;0;1;0;0;0;0;359338,8546;5642841,647;6,998765815;50,9200516;0
246978;5;3;15;0;2019;8;0;2;3;6;7;2;0;1;1;0;0;0;361900,4833;5640123,191;7,036216493;50,89623866;0
246979;5;3;15;0;2019;8;16;2;3;1;6;0;0;1;0;0;0;0;359008,4372;5645321,771;6,993108596;50,94226006;0
246980;5;3;15;0;2019;8;8;2;3;0;1;0;1;0;0;0;0;0;359400,2685;5646066,146;6,998394958;50,94904551;0
246981;5;3;15;0;2019;8;16;2;3;0;1;0;1;0;0;0;0;0;357916,4928;5644272,071;6,977985358;50,93255836;0
246982;5;3;15;0;2019;8;8;2;3;5;2;0;1;1;0;0;0;0;356999,6232;5647472,061;6,963689468;50,96108976;0
246984;5;3;15;0;2019;8;14;2;3;1;5;0;1;1;0;0;0;0;356063,1483;5649721,329;6,94947303;50,98107027;0
246985;5;3;15;0;2019;8;14;2;3;4;1;0;1;0;0;0;0;0;355226,4894;5654307,614;6,935733289;51,02207589;0
246986;5;3;15;0;2019;8;15;2;3;4;7;0;0;1;0;1;0;0;352448,4257;5645048,637;6,89990878;50,9381641;0
246987;5;3;15;0;2019;8;19;2;3;5;3;0;1;1;0;0;0;0;353527,3944;5643658,977;6,915813214;50,92595078;0
246988;5;3;15;0;2019;8;14;2;3;0;7;0;0;1;0;0;0;0;355988,2868;5643048,522;6,951046663;50,92108427;0
247068;5;3;15;0;2019;8;19;1;3;4;6;0;1;1;0;0;0;0;347695,3114;5645616,496;6,832071613;50,94203121;0
247069;5;3;15;0;2019;8;22;1;3;0;1;2;0;0;0;0;0;1;351417,6941;5646122,275;6,884811163;50,94754764;0
247070;5;3;15;0;2019;8;16;1;2;6;4;0;0;1;1;0;0;0;356527,422;5645876,084;6,957598949;50,94662956;0
247119;5;3;15;0;2019;8;11;7;3;8;7;0;1;0;0;0;0;0;361264,5005;5640196,068;7,027150811;50,8967412;0
247120;5;3;15;0;2019;8;20;7;3;6;4;0;0;1;1;0;0;0;360407,3672;5644932,945;7,013157263;50,939106;0
247122;5;3;15;0;2019;8;23;7;3;1;5;2;1;1;0;0;0;0;353509,3359;5647018,298;6,914205593;50,95613517;0
247123;5;3;15;0;2019;8;17;7;3;0;1;0;1;0;0;0;0;0;358878,1707;5639799,125;6,993392097;50,8925956;0
247124;5;3;15;0;2019;8;21;7;3;0;1;2;0;0;0;0;0;1;355463,3292;5645119,569;6,942761668;50,93956511;0
247125;5;3;15;0;2019;8;21;7;2;5;3;2;0;1;0;0;0;1;356231,1207;5645680,866;6,953460895;50,94480135;0
247126;5;3;15;0;2019;8;14;7;3;2;6;0;0;1;0;0;0;0;356094,017;5644619,949;6,951929632;50,93523285;0
247207;5;3;15;0;2019;8;11;6;3;0;7;0;1;0;0;0;0;0;363046,336;5640900,412;7,052208975;50,90349677;0
247208;5;3;15;0;2019;8;13;6;3;8;1;0;0;1;0;0;0;0;360229,1679;5649370,156;7,00891835;50,97894064;0
247209;5;3;15;0;2019;8;22;6;2;5;2;2;1;0;0;1;0;0;351700,8279;5644655,802;6,889435846;50,93444212;0
247210;5;3;15;0;2019;8;7;6;3;4;2;0;1;1;0;0;0;0;352739,4206;5645878,842;6,903711912;50,94569918;0
247211;5;3;15;0;2019;8;11;6;3;4;5;0;0;1;0;1;0;0;358702,2558;5639189,948;6,991128002;50,88707783;0
247212;5;3;15;0;2019;8;11;6;3;5;3;0;0;1;0;1;0;0;356164,0613;5640661,042;6,954486832;50,89967207;0
