OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
29586;5,21E+18;5;3;15;0;2021;4;18;1;2;5;3;0;0;0;1;0;0;0;0;357764,8266;5645087,485;6,975510127;50,93984909
29588;5,21E+18;5;3;15;0;2021;11;6;1;3;8;1;2;1;0;1;0;0;0;0;352335,9057;5651780,549;6,895575476;50,99863153
29590;5,21E+18;5;3;15;0;2021;9;17;5;3;2;6;0;0;0;1;0;0;0;0;354451,682;5647441,641;6,927444382;50,9601784
29592;5,21E+18;5;3;15;0;2021;10;13;3;3;2;6;0;0;0;1;0;0;0;0;353847,1757;5651871,506;6,917061316;50,99983476
29594;5,21E+18;5;3;15;0;2021;9;8;5;3;2;6;0;0;0;1;0;0;0;0;356871,5171;5644572,688;6,963006081;50,9350016
29601;5,21E+18;5;3;15;0;2021;10;14;2;3;0;1;0;0;1;0;0;0;0;0;352975,98;5646967,266;6,906637475;50,95554075
29608;5,21E+18;5;3;15;0;2021;3;10;2;3;3;6;0;0;0;1;0;0;1;0;356834,0659;5645341,298;6,962171423;50,94189973
29611;5,21E+18;5;3;15;0;2021;4;14;5;3;3;3;0;0;1;1;0;0;0;0;353249,0913;5645274,276;6,911205593;50,94039614
29614;5,21E+18;5;3;15;0;2021;10;5;7;2;0;1;2;0;0;0;0;0;0;1;353434,5805;5644109,121;6,914312514;50,9299725
29617;5,21E+18;5;3;15;0;2021;11;7;1;2;0;1;0;1;0;1;0;0;0;0;351240,84;5642251,529;6,883874948;50,91271771
29619;5,21E+18;5;3;15;0;2021;9;13;1;2;0;7;0;0;1;0;0;0;0;0;350167,76;5648724,563;6,865959092;50,97060912
29620;5,21E+18;5;3;15;0;2021;12;11;5;1;2;6;0;0;0;1;0;0;1;1;349687,3978;5654400,472;6,856773183;51,02148891
29623;5,21E+18;5;3;15;0;2021;10;16;6;3;1;6;0;0;0;1;0;0;0;0;357707,4721;5646835,193;6,974011411;50,95554151
29631;5,21E+18;5;3;15;0;2021;3;13;2;3;8;1;0;0;0;1;0;0;1;0;354621,6636;5639413,005;6,933064043;50,88806995
29636;5,21E+18;5;3;15;0;2021;5;7;5;3;5;3;0;0;1;0;0;0;0;1;356334,282;5641119,111;6,956725677;50,90383108
29642;5,21E+18;5;3;15;0;2021;11;14;6;3;2;6;0;0;0;1;0;0;0;0;355319,8016;5646700,081;6,940092301;50,95373281
29643;5,21E+18;5;3;15;0;2021;6;17;4;3;1;5;0;0;1;1;0;0;0;0;353717,8779;5646297,675;6,91746236;50,94971218
29646;5,21E+18;5;3;15;0;2021;10;6;2;2;5;2;2;1;1;1;0;0;0;0;358004,015;5640423,364;6,980728038;50,89799144
29647;5,21E+18;5;3;15;0;2021;10;16;3;3;5;3;0;1;1;1;0;0;0;0;349010,734;5642442,885;6,852095768;50,91385822
29649;5,21E+18;5;3;15;0;2021;11;12;2;3;0;1;0;0;0;0;0;0;0;1;357472,738;5644755,733;6,971485272;50,93679552
29654;5,21E+18;5;3;15;0;2021;9;16;6;3;0;1;0;0;1;0;0;0;0;0;352081,8007;5643625,228;6,89527204;50,92527866
29657;5,21E+18;5;3;15;0;2021;11;3;1;3;0;7;2;1;0;0;1;0;0;1;354899,9881;5644365,33;6,935049336;50,93264547
29664;5,21E+18;5;3;15;0;2021;11;8;6;3;3;6;0;1;0;1;0;0;1;1;352302,8856;5641150,018;6,899417581;50,90309163
29667;5,21E+18;5;3;15;0;2021;10;23;7;3;0;7;2;0;0;0;0;0;0;1;351632,0692;5647927,359;6,887124974;50,96382415
29670;5,21E+18;5;3;15;0;2021;12;13;2;3;1;5;0;0;0;1;0;0;0;0;357032,4186;5643410,525;6,965750274;50,92459723
29673;5,21E+18;5;3;15;0;2021;4;17;3;3;0;1;0;0;1;0;0;0;0;0;356488,1156;5651564,123;6,954795025;50,99773714
29675;5,21E+18;5;3;15;0;2021;7;6;5;2;0;1;0;1;0;0;0;1;0;0;357697,9203;5643827,739;6,975050354;50,92851127
29676;5,21E+18;5;3;15;0;2021;1;20;6;3;5;2;2;0;0;1;0;0;0;0;349087,2718;5649613,639;6,850212379;50,97831647
29683;5,21E+18;5;3;15;0;2021;4;21;7;2;0;1;2;0;0;0;0;1;0;0;357957,6024;5644044,324;6,97865876;50,93052172
29696;5,21E+18;5;3;15;0;2021;9;2;7;2;3;6;2;0;1;0;0;0;0;0;349599,5231;5642306,487;6,860521581;50,91278623
29697;5,21E+18;5;3;15;0;2021;12;17;3;2;0;7;2;1;0;0;1;0;0;1;356609,023;5643036,558;6,959877007;50,92113135
29700;5,21E+18;5;3;15;0;2021;5;17;2;3;5;3;0;0;1;0;0;0;0;1;355949,889;5644630,869;6,949875488;50,93529501
29703;5,21E+18;5;3;15;0;2021;9;18;5;2;5;3;0;0;1;0;0;0;0;1;351204,6353;5645020,315;6,88223044;50,93758999
29705;5,21E+18;5;3;15;0;2021;11;8;2;3;0;3;0;1;1;1;0;0;0;0;351726,6125;5654596,967;6,885747574;51,02378419
29708;5,21E+18;5;3;15;0;2021;1;12;4;3;5;3;0;1;0;1;0;0;0;0;357514,1581;5641224,175;6,973454099;50,90506769
29729;5,21E+18;5;3;15;0;2021;1;16;2;3;2;6;0;0;0;1;0;0;0;0;350089,6694;5659752,749;6,860289008;51,06969036
29730;5,21E+18;5;3;15;0;2021;10;22;1;3;5;2;2;0;0;1;0;1;0;0;356571,9315;5647114,474;6,957744249;50,95776987
29735;5,21E+18;5;3;15;0;2021;11;17;6;3;0;6;0;1;0;1;0;0;0;0;355898,548;5644718,422;6,949110681;50,936069
29738;5,21E+18;5;3;15;0;2021;6;14;1;3;1;2;0;0;0;1;0;0;0;0;355150,5118;5639075,89;6,940711439;50,8851732
29741;5,21E+18;5;3;15;0;2021;5;8;3;3;3;6;0;0;0;1;0;0;0;1;351168,7948;5652693,701;6,878580253;51,00653672
29745;5,21E+18;5;3;15;0;2021;6;8;6;2;0;6;0;0;0;1;0;0;0;0;348160,559;5643941,126;6,839387004;50,92709871
29749;5,21E+18;5;3;15;0;2021;2;18;4;3;5;2;2;1;0;1;0;0;0;0;354041,7526;5642127,584;6,923739767;50,91231895
29751;5,21E+18;5;3;15;0;2021;11;18;5;3;0;6;2;0;1;0;1;0;0;0;354993,6414;5644667,993;6,936260786;50,93538899
29758;5,21E+18;5;3;15;0;2021;9;15;4;3;0;2;0;1;0;1;0;0;0;1;353355,1928;5645789,739;6,912507213;50,9450554
29764;5,21E+18;5;3;15;0;2021;1;12;3;3;6;4;0;1;0;1;1;0;0;0;351220,2523;5643566,188;6,883046078;50,92452656
29768;5,21E+18;5;3;15;0;2021;3;19;5;3;5;2;2;0;1;1;0;0;0;0;356334,0696;5641119,13;6,956722652;50,9038312
29772;5,21E+18;5;3;15;0;2021;6;8;4;3;3;2;0;0;1;0;0;0;0;1;355726,9355;5643635,44;6,947098578;50,92629352
29773;5,21E+18;5;3;15;0;2021;11;19;4;3;0;1;2;0;1;0;0;0;0;0;354416,8192;5645785,562;6,927610554;50,94528693
29774;5,21E+18;5;3;15;0;2021;12;13;5;3;4;6;0;1;1;0;0;0;0;1;355285,9024;5645330,481;6,940154256;50,94141603
29775;5,21E+18;5;3;15;0;2021;10;10;3;3;1;6;0;0;0;1;0;0;0;0;353657,3941;5644233,699;6,91743099;50,93114861
29779;5,21E+18;5;3;15;0;2021;10;14;2;3;5;3;0;0;1;1;0;0;0;0;349407,7792;5658084,819;6,851257779;51,05452372
29781;5,21E+18;5;3;15;0;2021;3;22;4;2;9;1;2;0;1;0;0;0;0;0;357421,811;5647046,817;6,969863942;50,95737275
29785;5,21E+18;5;3;15;0;2021;2;14;7;3;5;3;0;0;0;1;0;0;0;0;352333,766;5651876,999;6,895505779;50,99949772
29786;5,21E+18;5;3;15;0;2021;2;14;1;3;0;3;0;0;1;1;0;0;0;0;353708,8341;5635705,99;6,921577588;50,85452541
29792;5,21E+18;5;3;15;0;2021;9;16;5;3;0;7;0;1;1;0;0;0;0;1;356839,8591;5643847,58;6,962840632;50,92847726
29794;5,21E+18;5;3;15;0;2021;11;15;4;3;0;1;0;1;0;0;0;1;0;0;352668,845;5650249,761;6,900937811;50,98496049
29799;5,21E+18;5;3;15;0;2021;12;11;5;3;5;3;0;0;1;0;0;0;0;1;351169,2076;5645044,491;6,881716699;50,93779811
29803;5,21E+18;5;3;15;0;2021;12;20;2;3;0;2;2;0;1;1;0;0;0;0;356419,015;5647051,09;6,955593376;50,95716217
29804;5,21E+18;5;3;15;0;2021;4;14;5;3;3;6;0;0;0;1;0;0;1;0;348351,3356;5643142,398;6,842431775;50,91997133
29806;5,21E+18;5;3;15;0;2021;6;18;3;3;3;6;0;0;0;1;0;0;1;0;349063,1302;5648713,358;6,850242446;50,97022004
29808;5,21E+18;5;3;15;0;2021;10;10;3;3;1;5;0;0;1;1;0;0;0;1;355690,137;5644734,161;6,946140325;50,93615834
29817;5,21E+18;5;3;15;0;2021;6;9;2;3;5;2;0;0;0;1;0;1;0;0;357208,4734;5641146,254;6,969139806;50,90429189
29822;5,21E+18;5;3;15;0;2021;12;1;1;3;0;1;2;1;1;0;0;0;0;0;353538,6685;5642764,837;6,916332609;50,91791831
29826;5,21E+18;5;3;15;0;2021;10;15;4;2;5;2;0;0;0;1;0;0;0;1;354871,6373;5644677,721;6,934521748;50,93544572
29837;5,21E+18;5;3;15;0;2021;2;15;5;3;2;6;0;0;0;1;0;0;0;0;356886,8973;5641105,289;6,964585313;50,90384411
29841;5,21E+18;5;3;15;0;2021;11;14;5;3;0;7;0;1;1;0;0;0;0;0;357469,0178;5642102,927;6,972469322;50,91295389
29846;5,21E+18;5;3;15;0;2021;6;15;7;3;5;3;0;0;0;1;0;0;0;1;355189,6055;5644668,112;6,939047781;50,9354393
29850;5,21E+18;5;3;15;0;2021;6;14;6;3;3;2;0;0;0;1;0;0;0;1;347034,739;5645238,745;6,822834771;50,93846184
29853;5,21E+18;5;3;15;0;2021;6;16;5;3;3;5;0;0;1;1;0;0;0;0;353360,2077;5646686,1;6,912217574;50,95311192
29854;5,21E+18;5;3;15;0;2021;3;15;7;2;5;2;0;0;0;1;0;0;0;1;352660,386;5644922,729;6,902974348;50,93708681
29856;5,21E+18;5;3;15;0;2021;3;21;7;2;0;1;2;1;1;1;0;0;0;0;353584,618;5646222,493;6,915596786;50,94900272
29858;5,21E+18;5;3;15;0;2021;9;22;7;3;5;3;2;0;0;1;0;0;0;1;355438,0889;5644714,706;6,942563292;50,93592037
29859;5,21E+18;5;3;15;0;2021;9;18;5;3;2;6;0;0;0;1;0;0;0;0;354792,144;5646143,464;6,932806905;50,94859795
29863;5,21E+18;5;3;15;0;2021;6;7;3;3;2;6;0;0;0;1;0;0;0;0;356619,8007;5646263,477;6,958760576;50,950134
29875;5,21E+18;5;3;15;0;2021;2;19;3;3;5;2;2;0;1;1;0;0;0;0;353906,9583;5646142,618;6,920214506;50,94836669
29881;5,21E+18;5;3;15;0;2021;9;8;5;2;0;3;0;0;1;1;0;0;0;0;356687,7162;5644622,951;6,960372244;50,93540767
29883;5,21E+18;5;3;15;0;2021;10;10;6;3;2;6;0;0;0;1;0;0;0;0;352300,8587;5641151,562;6,89938815;50,90310499
29885;5,21E+18;5;3;15;0;2021;9;16;7;3;6;4;0;0;0;1;1;0;0;0;356178,026;5644621,334;6,953123886;50,93526625
29888;5,21E+18;5;3;15;0;2021;11;9;2;2;3;6;0;0;0;1;0;0;1;0;351433,4437;5652347,775;6,882491352;51,00349652
29896;5,21E+18;5;3;15;0;2021;6;21;5;3;3;2;1;0;1;0;0;0;0;0;354205,8577;5644955,272;6,9249419;50,93777206
29898;5,21E+18;5;3;15;0;2021;5;13;7;3;0;3;0;1;0;1;0;1;0;0;355091,5658;5644187,338;6,937844596;50,93109407
29906;5,21E+18;5;3;15;0;2021;3;19;4;3;5;3;0;0;0;1;0;0;0;1;353675,084;5646344,026;6,916834931;50,95011786
29910;5,21E+18;5;3;15;0;2021;10;13;3;3;6;7;0;0;0;1;1;0;0;0;354783,844;5646153,408;6,932684862;50,94868523
29911;5,21E+18;5;3;15;0;2021;6;13;4;3;5;3;0;0;0;1;0;0;0;0;350281,5579;5643414,195;6,869761846;50,92291786
29915;5,21E+18;5;3;15;0;2021;7;19;4;2;3;6;0;1;0;1;0;0;1;0;349830,7373;5643024,314;6,86351273;50,91929709
29918;5,21E+18;5;3;15;0;2021;9;12;4;3;6;7;0;1;0;1;1;0;0;0;352236,7431;5644944,108;6,896940475;50,93717054
29930;5,21E+18;5;3;15;0;2021;11;20;6;2;7;4;2;0;0;0;1;0;0;1;357350,244;5642394,239;6,970666976;50,91554257
29933;5,21E+18;5;3;15;0;2021;4;15;3;3;5;3;0;0;1;1;0;0;0;0;354155,385;5644843,826;6,924268644;50,93675777
29943;5,21E+18;5;3;15;0;2021;4;14;5;3;0;5;0;0;1;1;0;0;0;0;353602,0233;5646423,371;6,915763629;50,95081235
29945;5,21E+18;5;3;15;0;2021;5;17;7;3;0;5;0;0;1;1;0;0;0;0;356339,7653;5647606,744;6,954246376;50,96213599
29949;5,21E+18;5;3;15;0;2021;9;14;4;3;0;3;0;0;1;1;0;0;0;0;350127,9795;5643369,782;6,867596557;50,92247887
29961;5,21E+18;5;3;15;0;2021;12;23;4;3;8;1;2;0;0;1;0;0;0;0;349126,92;5646628,108;6,852014877;50,9514982
29963;5,21E+18;5;3;15;0;2021;10;15;1;3;2;6;0;0;0;1;0;0;0;0;357114,8205;5638583,054;6,968811303;50,88123322
29974;5,21E+18;5;3;15;0;2021;10;17;6;3;2;6;0;1;0;1;0;0;0;1;356515,6661;5634979,298;6,961713017;50,84869775
29975;5,21E+18;5;3;15;0;2021;6;19;4;3;6;7;0;0;1;0;1;0;0;0;353169,3613;5643626,956;6,910735204;50,92557201
29981;5,21E+18;5;3;15;0;2021;3;12;3;3;8;1;0;1;0;1;0;0;0;0;351175,47;5645500,936;6,881619311;50,94190154
29982;5,21E+18;5;3;15;0;2021;9;16;1;3;4;6;0;0;1;0;0;0;0;1;357085,5795;5643273,681;6,96655981;50,9233806
29987;5,21E+18;5;3;15;0;2021;2;16;1;3;5;3;0;0;1;0;0;0;0;0;357615,5884;5645096,847;6,973383722;50,93989639
29988;5,21E+18;5;3;15;0;2021;10;11;6;3;2;6;0;0;0;1;0;0;0;0;348900,0347;5645345,718;6,849319169;50,9399149
29991;5,21E+18;5;3;15;0;2021;7;1;1;2;7;7;2;1;1;0;0;0;0;0;354286,5436;5641914,476;6,927304584;50,91046566
29995;5,21E+18;5;3;15;0;2021;6;9;5;3;1;5;0;0;1;1;0;0;0;0;357944,9501;5644898,531;6,978145863;50,93819536
29997;5,21E+18;5;3;15;0;2021;12;12;5;3;9;1;0;1;0;1;0;0;0;0;348201,662;5658208,864;6,834009247;51,05532085
30001;5,21E+18;5;3;15;0;2021;9;7;3;3;5;3;0;0;1;0;0;0;0;0;353360,107;5645828,303;6,91256159;50,94540321
30003;5,21E+18;5;3;15;0;2021;2;17;1;3;2;6;0;0;0;1;0;0;0;0;353533,6314;5641396,087;6,916810387;50,90561651
30004;5,21E+18;5;3;15;0;2021;10;15;1;3;6;4;0;0;0;1;1;0;0;0;352084,365;5647576,131;6,893704139;50,96078415
30007;5,21E+18;5;3;15;0;2021;9;12;4;3;6;4;0;0;1;0;1;0;0;0;354904,5523;5644796,901;6,934942418;50,93652505
30012;5,21E+18;5;3;15;0;2021;3;8;5;3;1;6;0;0;0;1;0;0;0;0;352285,5469;5644941,002;6,897635841;50,93715513
30016;5,21E+18;5;3;15;0;2021;3;20;2;3;1;5;1;0;1;1;0;0;0;0;355312,2993;5644074,469;6,941028429;50,93013515
30017;5,21E+18;5;3;15;0;2021;1;17;6;3;5;2;2;0;0;1;0;0;0;1;353835,7387;5646589,512;6,919021937;50,95236471
30026;5,21E+18;5;3;15;0;2021;10;11;1;3;5;2;0;0;1;1;0;0;0;0;354191,852;5644842,442;6,924787849;50,93675455
30028;5,21E+18;5;3;15;0;2021;3;17;5;3;2;6;0;0;1;0;0;0;0;1;355191,45;5644814,375;6,939015891;50,93675419
30036;5,21E+18;5;3;15;0;2021;5;16;2;3;4;1;0;0;1;0;0;0;0;0;353582,6687;5646444,325;6,915479851;50,95099574
30037;5,21E+18;5;3;15;0;2021;12;19;6;3;1;6;2;1;0;1;0;0;0;0;351765,531;5644996,35;6,89021749;50,93751908
30038;5,21E+18;5;3;15;0;2021;11;10;3;3;0;7;0;0;1;0;0;0;0;1;355395,5841;5645648,737;6,941588034;50,94430365
30039;5,21E+18;5;3;15;0;2021;10;20;6;3;0;2;2;1;0;1;1;0;0;0;354717,2218;5643049,144;6,932974627;50,92077122
30041;5,21E+18;5;3;15;0;2021;1;10;6;3;9;1;0;1;0;1;0;0;0;0;350398,069;5648523,358;6,869319686;50,9688609
30042;5,21E+18;5;3;15;0;2021;11;14;6;3;3;2;0;0;1;1;0;0;0;0;349466,4216;5644286,489;6,85781234;50,93054449
30043;5,21E+18;5;3;15;0;2021;12;10;4;3;1;5;0;1;0;1;0;0;0;0;356380,1452;5638050,145;6,958583919;50,87626184
30044;5,21E+18;5;3;15;0;2021;2;6;2;3;0;7;1;0;0;1;0;1;0;0;357945,558;5647115,214;6,977289773;50,95811678
30048;5,21E+18;5;3;15;0;2021;6;17;6;2;2;6;0;0;0;1;0;1;0;0;352273,2762;5647418,376;6,896456306;50,95941495
30050;5,21E+18;5;3;15;0;2021;6;13;3;2;5;2;0;0;0;1;0;1;0;0;354260,3852;5640287,622;6,927582185;50,89583891
30051;5,21E+18;5;3;15;0;2021;3;9;5;3;5;2;0;1;1;1;0;0;0;0;355289,504;5645352,731;6,940196647;50,94161689
30054;5,21E+18;5;3;15;0;2021;2;23;6;2;2;6;2;0;0;1;0;0;0;0;356954,1229;5647266,835;6,963122659;50,95923413
30058;5,21E+18;5;3;15;0;2021;11;19;6;3;2;6;2;1;0;1;0;0;0;0;357164,7003;5637403,254;6,969980766;50,87064264
30072;5,21E+18;5;3;15;0;2021;12;11;3;3;0;1;0;0;0;1;0;0;0;0;352973,3246;5656102,133;6,902901244;51,03763044
30074;5,21E+18;5;3;15;0;2021;5;16;7;3;3;6;0;0;0;1;0;0;0;1;353473,5892;5646562,692;6,913880366;50,95203174
30076;5,21E+18;5;3;15;0;2021;6;5;1;3;0;1;1;1;0;0;0;0;0;1;356358,9573;5647309,358;6,954636879;50,95946821
30085;5,21E+18;5;3;15;0;2021;9;1;5;3;0;1;2;0;0;0;0;0;0;1;355620,4016;5644696,946;6,945163257;50,93580644
30089;5,21E+18;5;3;15;0;2021;12;9;7;3;8;1;0;1;0;1;0;0;0;0;354336,033;5634884,474;6,930809054;50,84730086
30097;5,21E+18;5;3;15;0;2021;3;15;5;3;0;3;0;0;0;1;0;0;0;0;352131,1353;5647535,802;6,894386048;50,96043374
30099;5,21E+18;5;3;15;0;2021;5;15;2;3;5;3;0;0;1;0;0;0;0;1;353000,1975;5644476,9;6,907987135;50,93316705
30101;5,21E+18;5;3;15;0;2021;5;12;3;3;0;1;0;1;1;0;0;0;0;0;355950,4393;5649870,496;6,947809356;50,9823826
30104;5,21E+18;5;3;15;0;2021;2;7;2;3;2;6;0;0;0;1;0;0;0;0;353664,0206;5640089,884;6,919187064;50,89391109
30106;5,21E+18;5;3;15;0;2021;2;16;3;3;2;6;0;0;0;1;0;0;0;0;356788,046;5638919,369;6,964037386;50,88417479
30110;5,21E+18;5;3;15;0;2021;6;19;1;3;1;5;0;0;1;1;0;0;0;0;357427,005;5644312,494;6,971008223;50,93280085
30111;5,21E+18;5;3;15;0;2021;4;18;2;3;5;2;0;1;0;1;0;0;0;0;348661,4596;5645140,97;6,846011022;50,93801242
30115;5,21E+18;5;3;15;0;2021;9;13;6;3;2;6;0;0;0;1;0;0;0;1;354173,966;5644843,07;6,924533214;50,93675567
30122;5,21E+18;5;3;15;0;2021;11;12;7;3;8;1;0;0;0;1;0;0;0;0;347794,6403;5660121,805;6,827401116;51,07240267
30124;5,21E+18;5;3;15;0;2021;11;6;3;3;5;2;2;0;1;1;0;0;0;0;353209,276;5645205,334;6,910667059;50,93976645
30128;5,21E+18;5;3;15;0;2021;2;10;7;3;0;5;0;0;1;1;0;0;0;0;353504,4387;5646528,999;6,914332822;50,9517368
30131;5,21E+18;5;3;15;0;2021;6;20;1;3;1;6;0;0;0;1;0;0;0;0;354732,9015;5644533,87;6,932605965;50,93411804
30135;5,21E+18;5;3;15;0;2021;6;13;6;2;5;3;0;0;1;1;0;0;0;0;349360,0766;5643149,399;6,856769887;50,92029847
30136;5,21E+18;5;3;15;0;2021;6;14;4;3;0;1;0;0;1;0;0;0;0;0;356493,8891;5644618,507;6,95761731;50,93531954
30137;5,21E+18;5;3;15;0;2021;7;15;1;3;1;6;0;0;0;1;0;1;0;0;357670,09;5643852,774;6,97464482;50,92872939
30138;5,21E+18;5;3;15;0;2021;9;16;6;2;5;3;0;0;1;1;0;0;0;0;347543,9857;5647370,911;6,829184699;50,9577566
30139;5,21E+18;5;3;15;0;2021;9;13;1;3;2;6;0;0;0;1;0;0;0;0;355694,341;5645893,211;6,945740981;50,94657554
30140;5,21E+18;5;3;15;0;2021;11;13;5;2;6;2;0;0;0;1;1;0;0;0;354324,4706;5642494,373;6,927612177;50,91568662
30142;5,21E+18;5;3;15;0;2021;4;14;2;3;6;4;0;0;1;0;1;0;0;0;353751,6647;5646457,172;6,91787896;50,95115409
30151;5,21E+18;5;3;15;0;2021;3;10;3;3;5;2;0;0;1;1;0;0;0;0;352708,2436;5644933,856;6,9036505;50,93719903
30153;5,21E+18;5;3;15;0;2021;11;12;6;3;2;5;0;0;0;1;0;0;0;0;353889,4824;5642280,489;6,921514012;50,91365455
30157;5,21E+18;5;3;15;0;2021;6;16;5;3;8;6;0;0;1;0;0;0;0;0;350746,4044;5650051,9;6,873649651;50,98268725
30159;5,21E+18;5;3;15;0;2021;12;7;2;3;3;2;0;1;1;1;0;0;0;0;356837,6665;5643981,005;6,962757055;50,9296758
30162;5,21E+18;5;3;15;0;2021;3;15;2;3;1;6;0;0;0;1;0;0;0;0;355962,754;5646863,01;6,949175685;50,95535807
30164;5,21E+18;5;3;15;0;2021;10;14;5;3;2;7;0;0;1;1;0;0;0;0;356179,7655;5644620,776;6,953148846;50,93526167
30165;5,21E+18;5;3;15;0;2021;9;15;6;3;2;6;0;0;0;1;0;0;0;0;351178,4052;5645496,246;6,881662976;50,94186015
30170;5,21E+18;5;3;15;0;2021;2;19;2;3;1;5;2;1;1;1;0;0;0;0;356419,0677;5646262,915;6,955904996;50,95007898
30172;5,21E+18;5;3;15;0;2021;2;9;6;3;5;3;0;0;1;1;0;0;0;0;357381,7431;5637149,882;6,973162171;50,86841916
30175;5,21E+18;5;3;15;0;2021;4;19;5;2;4;6;0;0;1;0;0;0;0;0;355539,9317;5645790,117;6,943585299;50,94561039
30177;5,21E+18;5;3;15;0;2021;4;18;2;3;0;2;0;0;1;1;0;0;0;0;355187,024;5643735,861;6,939381444;50,92706071
30179;5,21E+18;5;3;15;0;2021;10;20;6;2;2;7;2;1;0;1;0;1;0;0;354557,2423;5643491,239;6,93052377;50,92470392
30180;5,21E+18;5;3;15;0;2021;10;13;6;3;0;1;0;0;0;0;0;0;0;1;357913,883;5643457,781;6,978265622;50,92523969
30196;5,21E+18;5;3;15;0;2021;10;7;6;3;3;6;2;0;0;1;0;0;0;0;353237,9916;5652564,036;6,908105552;51,00590311
30199;5,21E+18;5;3;15;0;2021;1;18;6;3;2;1;2;0;0;1;0;1;0;0;356102,754;5643383,611;6,952541932;50,92412423
30200;5,21E+18;5;3;15;0;2021;3;17;5;3;5;3;1;1;1;0;0;0;0;1;354512,9359;5644825,799;6,929361122;50,93668608
30202;5,21E+18;5;3;15;0;2021;11;15;5;2;3;5;1;1;1;1;0;0;0;0;353883,9226;5646159,325;6,919880096;50,94851099
30204;5,21E+18;5;3;15;0;2021;3;13;2;3;2;2;0;0;0;1;0;1;0;0;356929,595;5639870,984;6,96567574;50,89276202
30211;5,21E+18;5;3;15;0;2021;11;12;6;3;5;2;0;0;1;1;0;0;0;0;354191,129;5644819,757;6,924786644;50,93655051
30224;5,21E+18;5;3;15;0;2021;1;20;7;3;6;2;2;1;0;1;1;0;0;0;354732,8818;5644533,09;6,932605995;50,93411103
30226;5,21E+18;5;3;15;0;2021;10;16;3;2;9;1;0;0;0;1;0;0;0;0;356957,751;5634614,363;6,968131421;50,84552754
30229;5,21E+18;5;3;15;0;2021;3;19;2;3;0;5;0;0;1;1;0;0;0;0;356477,8208;5643073,153;6,957997169;50,92142761
30230;5,21E+18;5;3;15;0;2021;3;15;5;3;2;6;0;0;0;1;0;0;0;0;357930,8031;5646597,333;6,977281955;50,95345897
30234;5,21E+18;5;3;15;0;2021;9;15;3;3;0;6;0;0;0;0;0;1;0;0;352250,4012;5647436,404;6,896123494;50,95957109
30238;5,21E+18;5;3;15;0;2021;6;13;1;3;4;2;0;0;0;1;0;1;0;0;353957,228;5654042,961;6,917754722;51,01937658
30245;5,21E+18;5;3;15;0;2021;10;23;4;2;9;1;2;1;0;0;0;1;0;0;348618,4333;5643744,59;6,845979037;50,92545292
30251;5,21E+18;5;3;15;0;2021;10;19;5;3;1;6;1;0;0;1;0;0;0;0;354754,142;5638222,739;6,93541925;50,87740655
30256;5,21E+18;5;3;15;0;2021;10;15;4;3;2;6;0;0;0;1;0;0;0;0;353194,2092;5645184,152;6,910461294;50,93957226
30257;5,21E+18;5;3;15;0;2021;9;11;3;2;2;6;0;0;0;0;0;0;1;0;352378,6323;5641092,313;6,900517428;50,90259242
30259;5,21E+18;5;3;15;0;2021;9;14;3;3;4;2;0;0;0;1;0;0;0;0;353553,0329;5648797,403;6,914111187;50,97213437
30268;5,21E+18;5;3;15;0;2021;6;12;6;2;2;6;0;0;0;1;0;1;0;0;357479,0164;5635526,053;6,975176055;50,85384965
30272;5,21E+18;5;3;15;0;2021;9;20;6;3;5;2;2;0;1;1;0;0;0;0;354075,1185;5636350,824;6,926520835;50,86041295
30273;5,21E+18;5;3;15;0;2021;6;14;5;3;1;5;0;0;1;1;0;0;0;0;355185,7807;5644095,362;6,939220957;50,93029116
30276;5,21E+18;5;3;15;0;2021;6;18;1;3;0;1;0;0;0;0;0;0;0;1;358089,4987;5647208,661;6,979301539;50,95899205
30278;5,21E+18;5;3;15;0;2021;5;16;2;3;1;6;0;1;0;1;0;0;0;0;348414,3483;5656476,472;6,837766971;51,03980972
30279;5,21E+18;5;3;15;0;2021;12;17;7;3;1;6;2;1;0;1;0;0;0;0;357147,2973;5637883,234;6,969546108;50,87495194
30289;5,21E+18;5;3;15;0;2021;10;20;5;2;0;1;2;0;0;1;0;0;0;0;350754,0473;5650068,725;6,873751545;50,98284044
30296;5,21E+18;5;3;15;0;2021;1;7;4;3;4;2;1;1;1;1;0;0;0;0;351227,938;5648230,9;6,881249903;50,96644768
30297;5,21E+18;5;3;15;0;2021;2;15;5;3;2;6;0;0;0;1;0;0;0;1;356827,83;5633854,935;6,966583962;50,83867037
30302;5,21E+18;5;3;15;0;2021;6;20;1;2;8;1;0;0;0;0;0;1;0;0;357422,748;5636713,786;6,973914483;50,86451005
30306;5,21E+18;5;3;15;0;2021;11;18;6;2;4;1;2;1;1;0;0;0;0;0;354191,129;5644819,757;6,924786644;50,93655051
30313;5,21E+18;5;3;15;0;2021;3;5;7;3;6;4;2;0;0;1;1;0;0;0;353346,491;5644888,749;6,912746137;50,93695634
