OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE,Participants
36926,5,3,15,0,2021,Juni,11,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"359651,5234","5644816,944",7.002450882,50.93788002,trocken,"5,21E+18","Rad, PKW"
36928,5,3,15,0,2021,Mai,8,Dienstag,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Tageslicht,0,1,0,0,0,0,"359530,1979","5641814,999",7.001881646,50.91087157,trocken,"5,21E+18",PKW
36930,5,3,15,0,2021,Januar,2,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Sonstiger Unfall,Dunkelheit,0,1,0,0,0,1,"365155,5097","5636439,977",7.083833802,50.86390445,nass/feucht,"5,21E+18","PKW, Sonstige"
36934,5,3,15,0,2021,November,7,Mittwoch,Unfall mit Schwerverletzten,Aufprall auf Fahrbahnhindernis,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"359293,1085","5647733,334",6.996225888,50.96400248,trocken,"5,21E+18",Rad
36935,5,3,15,0,2021,Dezember,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Sonstiger Unfall,Tageslicht,0,1,0,0,0,0,"361959,5511","5641815,599",7.036415968,50.91146307,nass/feucht,"5,21E+18",PKW
36937,5,3,15,0,2021,Oktober,15,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"366502,378","5638243,602",7.102303418,50.88042757,trocken,"5,21E+18",PKW
36948,5,3,15,0,2021,Dezember,11,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,1,"361678,425","5644722,315",7.031316911,50.93751932,nass/feucht,"5,21E+18","PKW, Sonstige"
36954,5,3,15,0,2021,Oktober,12,Mittwoch,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,0,1,1,0,0,"364757,6558","5649336,971",7.073400839,50.97972384,trocken,"5,21E+18","Fuss, Krad"
36960,5,3,15,0,2021,März,11,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"362237,3019","5644012,363",7.039534603,50.93127253,trocken,"5,21E+18",PKW
36967,5,3,15,0,2021,Dezember,14,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,1,0,0,0,0,"359609,351","5646971,579",7.001020381,50.95723368,trocken,"5,21E+18","Rad, PKW"
36973,5,3,15,0,2021,November,7,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Dämmerung,0,1,1,0,0,0,"359081,3981","5644744,981",6.994369551,50.93709423,trocken,"5,21E+18","Fuss, PKW"
36975,5,3,15,0,2021,Dezember,10,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"363027,3182","5638036,909",7.05301225,50.87775662,trocken,"5,21E+18","Rad, PKW"
36976,5,3,15,0,2021,Februar,18,Donnerstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,0,0,0,"359586,376","5650553,89",6.999310139,50.98942252,trocken,"5,21E+18",PKW
36977,5,3,15,0,2021,Januar,15,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,0,"366408,6493","5641470,819",7.099791451,50.90941122,nass/feucht,"5,21E+18",PKW
36990,5,3,15,0,2021,Dezember,22,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Dunkelheit,1,1,0,0,0,0,"361450,6874","5646003,302",7.027590398,50.94897721,nass/feucht,"5,21E+18","Rad, PKW"
36996,5,3,15,0,2021,Juli,15,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Überschreiten-Unfall,Tageslicht,1,0,1,0,0,0,"360804,5741","5646117,187",7.018354562,50.94984505,trocken,"5,21E+18","Rad, Fuss"
36999,5,3,15,0,2021,Juni,14,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"359954,0987","5647761,523",7.005621931,50.96441688,trocken,"5,21E+18","Rad, PKW"
37016,5,3,15,0,2021,September,19,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"365301,543","5635711,396",7.086175893,50.85739023,trocken,"5,21E+18","Rad, PKW"
37029,5,3,15,0,2021,Oktober,18,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Dunkelheit,1,1,0,0,0,0,"359592,0713","5644807,072",7.001609068,50.93777682,nass/feucht,"5,21E+18","Rad, PKW"
37031,5,3,15,0,2021,Januar,13,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"365228,3354","5635613,975",7.085172233,50.85649758,nass/feucht,"5,21E+18",PKW
37038,5,3,15,0,2021,März,11,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"367860,1253","5645360,043",7.119015706,50.94470076,trocken,"5,21E+18",PKW
37039,5,3,15,0,2021,März,21,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,1,1,0,0,0,"359821,879","5647480,673",7.003848433,50.9618607,trocken,"5,21E+18","Fuss, PKW"
37043,5,3,15,0,2021,April,15,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,1,0,0,"369207,3536","5638009,089",7.140817261,50.87893841,trocken,"5,21E+18","Krad, PKW"
37045,5,3,15,0,2021,November,10,Samstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,1,1,0,0,0,"365861,878","5635837,457",7.094086336,50.85865348,nass/feucht,"5,21E+18","Fuss, PKW"
37052,5,3,15,0,2021,Februar,13,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"358702,2244","5637012,646",6.991968998,50.86751007,trocken,"5,21E+18",PKW
37055,5,3,15,0,2021,März,12,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"361281,42","5647829,114",7.024486318,50.96534546,trocken,"5,21E+18","Rad, PKW"
37061,5,3,15,0,2021,Juli,15,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"363144,2824","5639219,771",7.054230896,50.88841529,nass/feucht,"5,21E+18",PKW
37064,5,3,15,0,2021,Juni,18,Montag,Unfall mit Schwerverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,1,0,0,0,0,"361498,085","5647005,797",7.027883314,50.95799826,trocken,"5,21E+18",PKW
37069,5,3,15,0,2021,November,11,Dienstag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Tageslicht,1,0,0,0,0,0,"359355,831","5638656,131",7.000619447,50.88243981,nass/feucht,"5,21E+18",Rad
37071,5,3,15,0,2021,Dezember,8,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"365470,5618","5649562,041",7.083467164,50.98191366,nass/feucht,"5,21E+18",PKW
37090,5,3,15,0,2021,Dezember,17,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"361181,9631","5646105,816",7.023728145,50.94983387,nass/feucht,"5,21E+18",PKW
37092,5,3,15,0,2021,Oktober,12,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Fahrunfall,Tageslicht,0,0,1,0,0,1,"360185,6469","5644948,313",7.009997622,50.9391904,trocken,"5,21E+18","Fuss, Sonstige"
37102,5,3,15,0,2021,April,16,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"359976,0828","5647817,2",7.005913372,50.96492259,trocken,"5,21E+18","Rad, PKW"
37112,5,3,15,0,2021,Juli,17,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Sonstiger Unfall,Tageslicht,0,1,0,0,0,0,"362083,5351","5648065,208",7.035812657,50.96765989,trocken,"5,21E+18",PKW
37114,5,3,15,0,2021,Mai,16,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"362238,7812","5643842,032",7.039620015,50.92974206,trocken,"5,21E+18",PKW
37127,5,3,15,0,2021,Januar,14,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,0,0,0,1,0,"361168,5168","5649378,409",7.022287977,50.97924206,trocken,"5,21E+18",Gkfz
47844,5,3,15,0,2021,August,20,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"356196,8885","5644615,385",6.953394501,50.9352175,nass/feucht,"5,21E+18",PKW
47847,5,3,15,0,2021,Mai,9,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,0,1,0,0,1,"355125,369","5641337,745",6.939457075,50.90549383,trocken,"5,21E+18","Fuss, Sonstige"
47856,5,3,15,0,2021,Juli,10,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,0,1,"355303,0593","5646688,929",6.939858526,50.95362839,trocken,"5,21E+18","Rad, Sonstige"
47863,5,3,15,0,2021,Juli,18,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,1,"355309,3437","5643909,581",6.941051846,50.92865259,trocken,"5,21E+18","PKW, Sonstige"
47875,5,3,15,0,2021,August,16,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"361582,753","5640481,241",7.031565484,50.89938051,trocken,"5,21E+18",PKW
47878,5,3,15,0,2021,Juli,12,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"357881,543","5643513,888",6.977783895,50.92573595,trocken,"5,21E+18","Rad, PKW"
47884,5,3,15,0,2021,August,13,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"360108,8007","5647236,163",7.008025584,50.959733,trocken,"5,21E+18","Fuss, PKW"
47890,5,3,15,0,2021,August,14,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"356862,0599","5645034,624",6.962690115,50.93915064,trocken,"5,21E+18",Rad
47902,5,3,15,0,2021,Juli,17,Montag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Tageslicht,0,0,0,1,0,0,"360487,7351","5646530,273",7.013688506,50.95348093,trocken,"5,21E+18",Krad
47907,5,3,15,0,2021,August,18,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"352735,2188","5650675,063",6.901710401,50.98879944,trocken,"5,21E+18",PKW
47919,5,3,15,0,2021,Oktober,14,Montag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"364809,1267","5645491,438",7.075562487,50.94517429,trocken,"5,21E+18","Rad, PKW"
47930,5,3,15,0,2021,Juni,14,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,1,0,0,0,0,"356325,613","5647727,039",6.95399748,50.96321352,trocken,"5,21E+18",PKW
47937,5,3,15,0,2021,April,16,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,1,"358149,444","5639341,298",6.98321495,50.88830256,trocken,"5,21E+18","PKW, Sonstige"
47941,5,3,15,0,2021,Juli,10,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"350150,7406","5642784,498",6.868160623,50.9172252,trocken,"5,21E+18","PKW, Gkfz"
47948,5,3,15,0,2021,Juli,7,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Fahrunfall,Tageslicht,0,1,0,0,0,0,"362070,4729","5646571,009",7.036193128,50.95422798,trocken,"5,21E+18",PKW
47955,5,3,15,0,2021,August,15,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"362550,747","5637209,104",7.046553411,50.87020359,trocken,"5,21E+18","Rad, PKW"
47960,5,3,15,0,2021,August,9,Donnerstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,1,0,"361514,948","5651472,758",7.026421563,50.99814778,trocken,"5,21E+18","Rad, Gkfz"
47961,5,3,15,0,2021,August,14,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,1,1,0,0,0,"351198,743","5645042,487",6.882137583,50.93778772,trocken,"5,21E+18","Fuss, PKW"
47965,5,3,15,0,2021,August,15,Mittwoch,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Tageslicht,0,1,0,0,0,0,"361133,7424","5643185,073",7.024155192,50.92357282,trocken,"5,21E+18",PKW
47970,5,3,15,0,2021,August,17,Dienstag,Unfall mit Schwerverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,0,1,0,0,1,"354008,8762","5646841,693",6.921384071,50.95467486,trocken,"5,21E+18","Fuss, Sonstige"
47976,5,3,15,0,2021,August,11,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,1,"357906,829","5644580,006",6.977727861,50.93532339,trocken,"5,21E+18","PKW, Sonstige"
47979,5,3,15,0,2021,August,13,Freitag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Tageslicht,0,1,0,0,0,0,"360733,827","5642863,816",7.018591348,50.92058922,nass/feucht,"5,21E+18",PKW
47986,5,3,15,0,2021,Juli,15,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,1,0,0,0,1,"353435,992","5646603,719",6.913328952,50.95239087,trocken,"5,21E+18","PKW, Sonstige"
47990,5,3,15,0,2021,August,21,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,0,0,0,1,0,0,"360653,6788","5648975,415",7.015113066,50.97549594,nass/feucht,"5,21E+18",Krad
48020,5,3,15,0,2021,Juli,17,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"362604,2307","5644862,963",7.04443231,50.9390047,trocken,"5,21E+18","PKW, Gkfz"
48025,5,3,15,0,2021,August,12,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,0,0,0,1,0,0,"358800,1069","5642431,829",6.991264532,50.91623695,nass/feucht,"5,21E+18",Krad
48032,5,3,15,0,2021,Juli,17,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,1,0,0,0,0,"360315,5702","5646993,277",7.011061197,50.95760031,trocken,"5,21E+18","Rad, PKW"
48049,5,3,15,0,2021,April,16,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"360951,4862","5645934,582",7.020514461,50.9482394,trocken,"5,21E+18","Rad, PKW"
48052,5,3,15,0,2021,August,9,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"357106,1316","5636583,962",6.969468939,50.86326515,nass/feucht,"5,21E+18","PKW, Gkfz"
48055,5,3,15,0,2021,August,17,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"356826,3148","5643903,706",6.962625985,50.92897831,nass/feucht,"5,21E+18",PKW
48065,5,3,15,0,2021,August,14,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"351025,9472","5642118,304",6.880874684,50.91146506,trocken,"5,21E+18","PKW, Gkfz"
48073,5,3,15,0,2021,Juli,18,Donnerstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"353980,58","5646090,738",6.921282652,50.94791912,nass/feucht,"5,21E+18","Rad, PKW"
48077,5,3,15,0,2021,August,9,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"348926,107","5648591,739",6.848342846,50.96909122,trocken,"5,21E+18","Rad, PKW"
48078,5,3,15,0,2021,Juli,18,Freitag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"354285,7207","5644192,492",6.926382764,50.93093737,trocken,"5,21E+18",Rad
48088,5,3,15,0,2021,August,16,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"362479,7905","5645136,092",7.042559143,50.94142974,trocken,"5,21E+18",PKW
48089,5,3,15,0,2021,August,2,Mittwoch,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"357054,7185","5639777,458",6.967490276,50.89195248,trocken,"5,21E+18",PKW
48107,5,3,15,0,2021,Juli,20,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,1,0,0,"353209,276","5645205,334",6.910667059,50.93976645,nass/feucht,"5,21E+18","Krad, PKW"
48108,5,3,15,0,2021,August,17,Dienstag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach rechts,Sonstiger Unfall,Tageslicht,0,1,0,1,0,0,"366810,6547","5638084,894",7.106740901,50.87907228,trocken,"5,21E+18","Krad, PKW"
48124,5,3,15,0,2021,August,16,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,1,0,0,0,0,0,"353972,1342","5644829,852",6.921667962,50.93658581,trocken,"5,21E+18",Rad
48139,5,3,15,0,2021,Juli,10,Mittwoch,Unfall mit Getöteten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"361634,2647","5635371,57",7.034231203,50.85347026,trocken,"5,21E+18","Rad, PKW"
48141,5,3,15,0,2021,August,18,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"349077,5323","5649600,814",6.850079067,50.97819867,trocken,"5,21E+18",PKW
48142,5,3,15,0,2021,August,3,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,0,0,0,0,0,1,"354890,8632","5644373,972",6.934916127,50.93272084,trocken,"5,21E+18",Sonstige
48153,5,3,15,0,2021,Juni,12,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Überschreiten-Unfall,Tageslicht,1,0,1,0,0,0,"354312,637","5645860,685",6.926098499,50.94593572,trocken,"5,21E+18","Rad, Fuss"
48154,5,3,15,0,2021,Juli,21,Freitag,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach rechts,Fahrunfall,Dämmerung,0,1,0,0,0,0,"365285,8681","5640236,445",7.084285973,50.89805619,trocken,"5,21E+18",PKW
48157,5,3,15,0,2021,August,22,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dunkelheit,1,0,0,0,0,0,"363956,8365","5643464,778",7.064194182,50.92675927,trocken,"5,21E+18",Rad
48163,5,3,15,0,2021,August,10,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"356435,821","5647024,469",6.955843009,50.95692712,trocken,"5,21E+18",PKW
48169,5,3,15,0,2021,August,21,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dämmerung,0,0,0,0,0,1,"360297,6695","5644700,926",7.011685887,50.93699424,nass/feucht,"5,21E+18",Sonstige
48176,5,3,15,0,2021,August,17,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"362356,4391","5645409,367",7.040701212,50.94385632,trocken,"5,21E+18",PKW
48179,5,3,15,0,2021,Juli,16,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"356898,6616","5634395,021",6.967378327,50.84354169,trocken,"5,21E+18","PKW, Gkfz"
48180,5,3,15,0,2021,August,19,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,1,0,0,0,0,1,"357150,0874","5643052,266",6.967563766,50.92140672,trocken,"5,21E+18","Rad, Sonstige"
48193,5,3,15,0,2021,Juli,14,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"358243,1924","5644786,672",6.982431415,50.93726348,trocken,"5,21E+18",PKW
48198,5,3,15,0,2021,Juli,12,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"349911,3528","5642965,511",6.864683006,50.91878964,trocken,"5,21E+18",PKW
48209,5,3,15,0,2021,August,17,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,0,0,0,0,1,"357472,7422","5644755,754",6.971485324,50.93679571,trocken,"5,21E+18","Rad, Sonstige"
48213,5,3,15,0,2021,Mai,17,Freitag,Unfall mit Schwerverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"362644,5832","5641409,917",7.046306963,50.90798046,trocken,"5,21E+18",PKW
48222,5,3,15,0,2021,Juli,13,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"357918,3069","5646610,647",6.977098961,50.95357554,trocken,"5,21E+18",PKW
48223,5,3,15,0,2021,August,17,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"355125,369","5641337,745",6.939457075,50.90549383,trocken,"5,21E+18","Rad, PKW"
48228,5,3,15,0,2021,August,14,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,0,0,0,0,1,"353549,544","5648801,451",6.914059898,50.97216987,trocken,"5,21E+18","Rad, Sonstige"
48229,5,3,15,0,2021,Januar,6,Freitag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Dunkelheit,0,0,1,0,0,1,"355746,846","5644060,411",6.94721354,50.93011765,nass/feucht,"5,21E+18","Fuss, Sonstige"
48240,5,3,15,0,2021,August,8,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"354488,412","5645768,777",6.928635677,50.94515416,trocken,"5,21E+18",PKW
48244,5,3,15,0,2021,August,10,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Sonstiger Unfall,Tageslicht,0,1,0,0,0,1,"357872,4588","5643551,877",6.977639913,50.92607512,trocken,"5,21E+18","PKW, Sonstige"
48250,5,3,15,0,2021,August,7,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"347544,03","5647336,79",6.829199623,50.95745,trocken,"5,21E+18","Rad, PKW"
