OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE
242563,5,3,15,0,2019,6,7,2,3,3,6,0,0,1,0,0,0,0,"362239,0658","5646012,077",7.038803505,50.94924502,0,
242616,5,3,15,0,2019,6,16,6,3,6,7,0,0,1,1,0,0,0,"359977,6304","5647450,034",7.006076703,50.96162322,0,
242617,5,3,15,0,2019,6,18,6,3,0,5,0,1,1,0,0,0,0,"350670,8394","5644419,527",6.874884807,50.93205308,0,
242619,5,3,15,0,2019,6,19,6,3,5,3,0,0,1,0,0,0,0,"349169,6137","5643269,36",6.854012497,50.92132672,0,
242620,5,3,15,0,2019,6,15,6,3,1,5,0,1,1,0,0,0,0,"354695,2499","5646862,731",6.931141405,50.95503738,0,
242622,5,3,15,0,2019,6,20,6,3,5,3,0,1,0,0,0,0,0,"355243,3302","5643680,091",6.940204243,50.92657365,0,
242698,5,3,15,0,2019,6,14,5,3,5,3,0,1,1,0,0,0,0,"360341,84","5641490,896",7.01354347,50.90815574,1,
242699,5,3,15,0,2019,6,1,5,3,5,2,2,1,1,0,0,0,0,"359820,3088","5645681,628",7.004518865,50.9456921,0,
242700,5,3,15,0,2019,6,22,5,3,3,6,2,1,0,0,0,0,0,"364401,5668","5649871,091",7.068131961,50.98444045,0,
242701,5,3,15,0,2019,6,15,5,3,1,1,0,1,1,0,0,0,0,"355020,6556","5643950,014",6.936930578,50.92894346,1,
242785,5,3,15,0,2019,6,18,4,3,0,6,0,0,1,0,0,0,1,"365155,296","5636459,177",7.083823691,50.86407697,0,
242787,5,3,15,0,2019,6,19,4,2,6,4,0,0,0,1,1,0,0,"359286,8282","5651499,607",6.994678416,50.99784853,1,
242788,5,3,15,0,2019,6,1,4,2,1,7,2,0,1,0,0,0,0,360903,"5648337,808",7.018906089,50.96982594,0,
242789,5,3,15,0,2019,6,6,4,3,4,2,0,1,0,0,0,0,0,"353363,538","5650364,735",6.910781816,50.98617107,0,
242790,5,3,15,0,2019,6,13,4,3,6,4,0,1,0,1,0,0,0,"355576,649","5648644,294",6.942974965,50.97126941,0,
242791,5,3,15,0,2019,6,14,4,3,0,5,0,0,1,0,0,0,1,"357302,2644","5641493,894",6.970336957,50.90743931,0,
242792,5,3,15,0,2019,6,8,4,3,0,1,0,1,0,0,0,0,0,"354655,3642","5643385,289",6.931961185,50.9237765,0,
242793,5,3,15,0,2019,6,18,4,3,3,2,0,1,1,0,0,0,0,"355504,383","5643362,279",6.944042244,50.92378297,0,
242794,5,3,15,0,2019,6,9,4,3,1,5,0,1,1,0,0,0,0,"356367,2469","5645331,976",6.955534898,50.94169986,0,
242795,5,3,15,0,2019,6,7,4,3,0,5,0,1,0,0,0,0,1,"355568,3361","5645184,113",6.944229648,50.94017147,0,
242796,5,3,15,0,2019,6,19,4,3,3,6,0,0,1,0,0,0,0,"356159,3707","5644964,601",6.952723059,50.9383465,0,
242925,5,3,15,0,2019,6,18,2,3,6,4,0,0,1,1,0,0,0,"355491,2087","5644037,212",6.943587407,50.92984517,0,
242926,5,3,15,0,2019,6,9,2,3,5,3,0,1,1,0,0,0,0,"366179,52","5637457,287",7.09800442,50.8732857,0,
242928,5,3,15,0,2019,6,15,2,3,0,7,0,1,0,0,0,0,0,"350057,3616","5645115,163",6.865874595,50.93814516,0,
242929,5,3,15,0,2019,6,7,2,3,5,2,0,0,1,0,1,0,0,"350306,9749","5644453,202",6.869696614,50.93226138,0,
242930,5,3,15,0,2019,6,10,2,3,5,2,0,0,1,1,0,0,0,"355289,789","5641931,039",6.941558763,50.9108669,0,
242931,5,3,15,0,2019,6,8,2,3,0,7,0,1,1,0,0,0,0,"355772,6771","5644599,299",6.947367629,50.934967,0,
242932,5,3,15,0,2019,6,7,2,3,5,3,0,1,0,0,0,0,1,"356178,82","5646052,077",6.95257031,50.94812432,0,
243022,5,3,15,0,2019,6,16,1,3,0,7,0,1,0,0,0,0,0,"361870,0358","5636681,655",7.037084268,50.86530092,0,
243023,5,3,15,0,2019,6,19,1,3,6,7,0,0,1,1,0,0,0,"363030,6438","5646045,247",7.050053115,50.94973177,0,
243024,5,3,15,0,2019,6,17,1,3,4,2,0,0,1,0,1,0,0,"355289,789","5641931,039",6.941558763,50.9108669,0,
243061,5,3,15,0,2019,6,7,3,3,5,2,0,0,1,0,0,0,1,"366941,5391","5635534,149",7.1095281,50.85617684,0,
243064,5,3,15,0,2019,6,11,3,3,1,3,0,1,1,0,0,0,0,"348249,9608","5644654,717",6.840361125,50.93353471,0,
243073,5,3,15,0,2019,6,12,3,3,0,5,0,0,1,0,1,0,0,"355271,7532","5642007,962",6.941271879,50.91155367,0,
243085,5,3,15,0,2019,6,11,7,3,5,3,0,0,1,0,0,0,0,"364635,6054","5639700,932",7.075242894,50.89309116,0,
243086,5,3,15,0,2019,6,13,7,2,8,1,0,1,0,0,0,0,0,"359573,2296","5645042,079",7.001250494,50.93988426,0,
243087,5,3,15,0,2019,6,16,7,3,7,1,0,0,1,0,0,0,0,"356026,6196","5653858,181",6.947312588,51.0182379,0,
243088,5,3,15,0,2019,6,12,7,3,3,2,0,0,1,0,1,0,0,"353023,451","5646124,888",6.907652963,50.94798277,0,
243089,5,3,15,0,2019,6,17,7,3,2,7,0,0,1,0,1,0,0,"353669,1813","5643822,616",6.917763626,50.92745733,0,
243090,5,3,15,0,2019,6,1,7,3,0,7,2,1,0,0,0,0,0,"356608,601","5642912,484",6.959919787,50.9200162,0,
243091,5,3,15,0,2019,6,0,7,3,7,1,2,1,0,0,0,0,0,"354897,1977","5645163,275",6.93469191,50.9398157,0,
243197,5,3,15,0,2019,6,14,5,2,6,4,0,0,1,1,0,0,0,"359245,4785","5643947,937",6.997011134,50.92997119,0,
243198,5,3,15,0,2019,6,15,5,3,1,5,0,0,1,0,0,0,0,"360277,9718","5648024,736",7.010130097,50.96686105,0,
243199,5,3,15,0,2019,6,19,5,3,1,6,0,0,1,0,0,0,0,"356066,123","5651134,596",6.948955513,50.99377169,0,
243200,5,3,15,0,2019,6,11,5,3,6,7,0,0,1,1,0,0,0,"353212,4324","5646854,052",6.910047398,50.95458362,0,
243201,5,3,15,0,2019,6,20,5,2,0,7,0,1,0,0,0,0,0,"351045,992","5646089,247",6.879537063,50.94715491,0,
243202,5,3,15,0,2019,6,17,5,3,5,3,0,0,1,0,1,0,0,"354005,668","5646693,617",6.921397811,50.95334334,0,
243203,5,3,15,0,2019,6,10,5,3,9,1,0,1,0,0,0,0,0,"355538,7794","5644477,154",6.944089522,50.93381076,0,
243204,5,3,15,0,2019,6,22,5,3,5,2,2,1,0,0,0,0,0,"356392,9944","5645431,733",6.955861811,50.94260277,0,
243291,5,3,15,0,2019,6,18,4,3,1,2,0,0,1,0,1,0,0,"363303,862","5644935,805",7.054356747,50.93982564,0,
243292,5,3,15,0,2019,6,9,4,3,0,7,0,0,0,0,0,1,1,"357538,4451","5644581,682",6.972487866,50.93524757,0,
243293,5,3,15,0,2019,6,17,4,3,5,6,0,1,1,0,0,0,0,"355828,5332","5647222,548",6.947123522,50.9585556,0,
243294,5,3,15,0,2019,6,12,4,3,5,3,0,1,1,0,0,0,0,"352496,479","5644627,086",6.900762868,50.93438809,0,
243295,5,3,15,0,2019,6,12,4,3,6,6,0,1,1,1,0,0,0,"353136,4397","5644098,917",6.910076971,50.92980497,0,
243297,5,3,15,0,2019,6,16,4,3,0,1,0,1,0,0,0,0,0,"355266,5585","5641729,99",6.941308281,50.90905428,0,
243369,5,3,15,0,2019,6,18,6,3,3,7,0,1,0,0,0,0,0,"358860,8199","5647935,975",6.989995195,50.96571788,0,
243431,5,3,15,0,2019,6,0,1,3,6,4,2,0,1,1,0,0,0,"357468,3617","5645674,206",6.971063673,50.94504871,0,
243432,5,3,15,0,2019,6,12,1,3,0,7,0,0,1,0,1,0,0,"359936,6659","5646009,537",7.006048035,50.94866734,0,
243433,5,3,15,0,2019,6,10,1,3,4,6,0,0,1,0,1,0,0,"349891,6727","5643803,09",6.864058468,50.92631131,0,
243434,5,3,15,0,2019,6,23,1,3,1,5,2,0,1,0,0,0,0,"353005,8551","5647501,866",6.906846621,50.96035259,0,
243435,5,3,15,0,2019,6,20,1,3,0,6,0,1,0,1,0,0,0,"358956,758","5640121,33",6.994384383,50.8955105,0,
243436,5,3,15,0,2019,6,12,1,3,5,3,0,0,1,0,0,0,0,"359477,198","5639547,478",7.002000903,50.89048006,0,
243437,5,3,15,0,2019,6,13,1,3,0,1,0,1,0,0,0,0,0,"357314,3419","5639837,604",6.97115584,50.8925572,0,
243484,5,3,15,0,2019,6,18,7,3,5,3,0,1,1,0,0,0,0,"363641,0871","5639373,821",7.061232477,50.88991731,0,
243485,5,3,15,0,2019,6,14,7,3,0,7,0,1,0,0,0,0,0,"360644,13","5641644,635",7.017781697,50.90961048,0,
243486,5,3,15,0,2019,6,19,7,3,1,7,0,0,0,0,1,0,0,"357226,3677","5648059,014",6.966685774,50.96642087,0,
243487,5,3,15,0,2019,6,14,7,3,0,7,0,0,0,0,1,0,0,"352225,2562","5652192,001",6.893832232,51.0023006,0,
243488,5,3,15,0,2019,6,20,7,3,3,6,0,0,1,0,0,0,0,"356026,5908","5653856,35",6.947312905,51.01822144,0,
243489,5,3,15,0,2019,6,16,7,3,1,5,0,1,1,0,0,0,0,"350290,4886","5648745,106",6.867697348,50.97082564,0,
243490,5,3,15,0,2019,6,20,7,3,0,7,0,0,0,0,1,0,0,"353883,0432","5646769,992",6.919622508,50.95399862,0,
243491,5,3,15,0,2019,6,11,7,3,2,1,0,0,1,0,0,0,0,"353333,7579","5647965,766",6.911325544,50.96460502,0,
243492,5,3,15,0,2019,6,13,7,3,6,6,0,1,0,1,0,0,0,"359263,112","5636841,65",7.000000547,50.86611011,0,
243493,5,3,15,0,2019,6,17,7,3,0,5,0,0,1,0,0,0,1,"354329,2461","5636672,267",6.930001314,50.86336578,0,
243494,5,3,15,0,2019,6,15,7,3,0,5,0,1,1,0,0,0,0,"355110,202","5644027,477",6.938173161,50.92966211,0,
243495,5,3,15,0,2019,6,18,7,3,0,5,0,1,1,0,0,0,0,"355363,4328","5643932,913",6.941811746,50.92887583,0,
243535,5,3,15,0,2019,6,18,6,3,0,5,0,1,1,0,0,0,0,"355341,6865","5647296,842",6.940166499,50.95910125,0,
243542,5,3,15,0,2019,6,13,6,3,1,7,0,0,0,0,0,0,1,"350919,2097","5645662,304",6.877908311,50.94328546,0,
243550,5,3,15,0,2019,6,12,6,3,5,5,0,0,1,0,0,0,1,"353050,8311","5645644,749",6.908236197,50.94367494,0,
243556,5,3,15,0,2019,6,3,6,2,1,1,2,1,1,0,0,0,0,"353285,5423","5646341,875",6.911293994,50.94999951,0,
243560,5,3,15,0,2019,6,15,6,3,5,3,0,0,1,0,1,0,0,"356275,6304","5641013,417",6.955933686,50.90286662,0,
243564,5,3,15,0,2019,6,20,6,3,0,1,1,1,0,0,0,0,0,"352855,6538","5641476,701",6.907141883,50.90616855,0,
243567,5,3,15,0,2019,6,19,6,3,5,3,0,0,1,0,1,0,0,"357621,1266","5637814,27",6.976303294,50.87444908,0,
243598,5,3,15,0,2019,6,20,6,2,4,7,0,0,1,0,0,0,0,"364037,8914","5644979,414",7.064781776,50.94039112,0,
243599,5,3,15,0,2019,6,9,6,3,4,2,0,0,1,0,1,0,0,"359025,1962","5644075,915",6.993828992,50.93106755,0,
243600,5,3,15,0,2019,6,11,6,3,4,6,0,0,1,0,0,0,1,"360237,4617","5649625,241",7.00893834,50.98123513,0,
243638,5,3,15,0,2019,7,13,4,2,6,4,0,0,0,1,0,0,1,"358239,7187","5644339,904",6.982555805,50.93324751,0,
243639,5,3,15,0,2019,7,21,4,3,4,7,0,0,1,0,0,0,0,"364875,7719","5648727,609",7.075308943,50.97427496,0,
243640,5,3,15,0,2019,7,13,4,3,5,3,0,0,1,0,0,1,0,"356760,999","5641899,1",6.962484418,50.91094684,0,
243739,5,3,15,0,2019,7,16,3,3,5,5,0,0,1,0,0,0,0,"363526,3417","5644138,498",7.057820045,50.9327126,0,
243740,5,3,15,0,2019,7,14,3,3,5,3,0,1,1,0,0,0,0,"359949,2997","5645374,913",7.00647182,50.94296696,0,
243741,5,3,15,0,2019,7,8,3,3,5,3,0,1,1,0,0,0,0,"354696,7862","5646211,932",6.931423007,50.94918923,0,
243742,5,3,15,0,2019,7,17,3,3,0,3,0,1,1,0,0,0,0,"354535,5985","5645320,276",6.929486019,50.94113552,0,
243743,5,3,15,0,2019,7,17,3,3,1,6,0,0,1,0,0,0,1,"356116,2864","5640735,922",6.953778374,50.90033311,0,
243744,5,3,15,0,2019,7,11,3,3,0,1,0,1,0,0,0,0,0,"355257,5803","5642310,094",6.940950561,50.91426532,0,
243745,5,3,15,0,2019,7,20,3,3,3,6,0,1,0,0,0,0,0,"354997,3146","5643906,737",6.936615878,50.92854868,0,
243841,5,3,15,0,2019,7,20,2,3,6,4,0,1,0,1,0,0,0,"358009,1649","5642489,304",6.979997531,50.91655942,0,
243842,5,3,15,0,2019,7,14,2,3,0,7,0,0,0,0,0,0,1,"360851,8598","5644911,685",7.019487865,50.93902237,0,
243843,5,3,15,0,2019,7,13,2,3,3,2,0,0,1,0,0,0,0,"359504,9727","5650167,006",6.998300623,50.98592572,0,
243844,5,3,15,0,2019,7,18,2,2,0,7,0,0,1,1,0,0,0,"356912,4949","5650397,589",6.961298343,50.98735939,0,
243845,5,3,15,0,2019,7,15,2,3,1,3,0,1,0,0,0,0,1,"352520,5485","5652769,116",6.89780338,51.00756258,0,
243846,5,3,15,0,2019,7,12,2,3,4,2,0,0,1,0,1,0,0,"352335,046","5646674,244",6.897637125,50.95274364,0,
243847,5,3,15,0,2019,7,11,2,3,5,3,0,1,0,0,0,0,0,"352372,5009","5648223,017",6.89754171,50.96667129,0,
243848,5,3,15,0,2019,7,10,2,3,5,3,0,1,1,0,0,0,0,"356390,6063","5644342,952",6.95625697,50.93281744,0,
243849,5,3,15,0,2019,7,22,2,3,5,3,0,0,1,0,0,0,1,"356685,6196","5645460,519",6.960012959,50.94293428,0,
243850,5,3,15,0,2019,7,12,2,3,0,1,0,1,0,0,0,0,0,"355474,3268","5644326,485",6.943232639,50.93244059,0,
243870,5,3,15,0,2019,7,17,7,3,0,5,0,1,1,0,0,0,0,"353703,825","5645956,456",6.917399523,50.9466422,0,
243871,5,3,15,0,2019,7,9,7,1,6,4,0,0,1,1,0,0,0,"356535,1617","5641871,9",6.959284847,50.9106463,0,
243872,5,3,15,0,2019,7,11,7,3,0,3,0,0,1,0,1,0,0,"358460,7455","5637538,36",6.988336089,50.87217567,0,
243873,5,3,15,0,2019,7,11,7,3,6,4,0,0,1,1,0,0,0,"357776,8308","5641475,177",6.977089747,50.90738822,0,
243874,5,3,15,0,2019,7,22,7,3,3,6,1,1,0,0,0,0,0,"354054,5428","5641136,082",6.924318047,50.90341182,0,
243943,5,3,15,0,2019,7,21,6,3,3,2,0,1,1,0,0,0,0,"359604,3714","5645808,387",7.001398092,50.94677875,0,
243944,5,3,15,0,2019,7,9,6,3,1,5,0,1,1,0,0,0,0,"350705,8723","5645377,355",6.874990571,50.94066959,0,
243945,5,3,15,0,2019,7,15,6,2,6,4,0,0,0,1,0,0,1,"354879,216","5644800,227",6.934580747,50.93654856,0,
243980,5,3,15,0,2019,7,11,1,3,3,6,0,0,1,0,0,0,0,"363503,1024","5643333,643",7.057790894,50.92547352,0,
244040,5,3,15,0,2019,7,19,5,3,6,4,0,1,0,1,0,0,0,"363133,3437","5638868,473",7.054207046,50.88525541,0,
244041,5,3,15,0,2019,7,11,5,3,1,6,0,0,1,0,0,0,0,"364310,4166","5638472,975",7.071077799,50.8819785,0,
244043,5,3,15,0,2019,7,11,5,3,5,2,0,1,1,0,0,0,0,"363724,7721","5638764,409",7.062648867,50.88445994,0,
244044,5,3,15,0,2019,7,18,5,3,2,6,0,0,1,0,1,0,0,"357889,3357","5643518,584",6.977892875,50.92578007,0,
244045,5,3,15,0,2019,7,18,5,3,6,4,0,0,1,1,0,0,0,"360371,5863","5647021,422",7.011847488,50.95786682,0,
244046,5,3,15,0,2019,7,10,5,3,8,1,0,1,0,0,0,0,0,"364884,2637","5648979,09",7.075336367,50.97653713,0,
244047,5,3,15,0,2019,7,19,5,2,5,2,0,0,1,0,1,0,0,"356764,4078","5648938,308",6.95976491,50.97420827,0,
244048,5,3,15,0,2019,7,14,5,3,0,7,0,0,0,1,0,0,1,"357406,1506","5649210,831",6.968792797,50.97681665,0,
244049,5,3,15,0,2019,7,12,5,3,0,2,0,0,1,1,0,0,0,"358228,297","5648249,896",6.980870868,50.96838377,0,
244050,5,3,15,0,2019,7,7,5,3,2,6,0,0,1,0,0,0,0,"347763,0208","5646099,933",6.832832602,50.94639333,0,
244051,5,3,15,0,2019,7,16,5,3,0,1,0,1,0,0,0,0,0,"352468,2782","5647196,03",6.89932116,50.95746679,0,
244052,5,3,15,0,2019,7,19,5,2,5,3,0,1,1,0,0,0,0,"356761,0653","5641898,2",6.962485715,50.91093876,0,
244054,5,3,15,0,2019,7,18,5,3,1,6,0,0,0,0,1,1,0,"353888,8005","5638937,197",6.922841998,50.88360908,0,
244056,5,3,15,0,2019,7,18,5,3,0,3,0,1,1,0,0,0,0,"357435,2649","5637010,966",6.973976432,50.86718391,0,
244057,5,3,15,0,2019,7,9,5,3,6,6,0,1,0,1,0,0,0,"356597,1393","5645342,353",6.958800873,50.94185034,0,
244169,5,3,15,0,2019,7,12,3,2,0,6,0,0,1,0,1,0,0,"367636,3884","5638229,885",7.118419251,50.88056518,0,
244170,5,3,15,0,2019,7,20,3,3,8,1,0,0,1,0,0,0,0,"359215,4077","5646974,526",6.995413669,50.95716406,0,
244171,5,3,15,0,2019,7,18,3,3,5,2,0,1,1,0,0,0,0,"358026,3924","5643598,33",6.979810718,50.9265305,0,
244172,5,3,15,0,2019,7,15,3,3,0,1,0,1,0,0,0,0,0,"357696,6033","5644152,182",6.974904969,50.9314267,0,
244173,5,3,15,0,2019,7,20,3,3,5,3,0,0,1,0,0,0,0,"359947,1191","5649023,559",7.005036602,50.97575721,0,
244175,5,3,15,0,2019,7,14,3,2,6,4,0,0,1,1,0,0,0,"362311,9858","5651658,862",7.037702588,51.0000116,0,
244176,5,3,15,0,2019,7,9,3,3,6,6,0,1,0,1,0,0,0,"355492,0367","5647289,103",6.942308977,50.95906942,0,
244177,5,3,15,0,2019,7,7,3,3,5,2,0,1,1,0,0,0,0,"353641,758","5653526,965",6.913468214,51.01465936,0,
244178,5,3,15,0,2019,7,20,3,3,0,1,0,1,0,0,0,0,0,"353028,722","5646389,645",6.907621085,50.95036337,0,
244179,5,3,15,0,2019,7,20,3,3,5,3,0,1,1,0,0,0,0,"354530,2902","5646962,251",6.928754567,50.95589012,0,
244180,5,3,15,0,2019,7,8,3,2,1,5,0,1,1,0,0,0,0,"350638,8292","5647391,48",6.873210811,50.95875192,0,
244181,5,3,15,0,2019,7,11,3,2,5,2,0,1,1,0,0,0,0,"352337,443","5645926,659",6.897974394,50.94602606,0,
244182,5,3,15,0,2019,7,16,3,3,1,5,0,0,1,0,0,0,0,"353683,0959","5644298,249",6.917770576,50.93173522,0,
244183,5,3,15,0,2019,7,7,3,2,5,1,0,1,1,0,0,0,0,"353599,011","5642218,956",6.917409534,50.91302796,0,
244184,5,3,15,0,2019,7,16,3,3,4,2,0,1,1,0,0,0,0,"355832,248","5646065,812",6.947634474,50.94816118,0,
244185,5,3,15,0,2019,7,17,3,3,0,1,0,0,0,0,1,0,0,"356443,36","5645840,214",6.956417239,50.94628628,0,
244263,5,3,15,0,2019,7,11,2,3,1,7,0,0,1,0,0,0,0,"367303,0468","5638392,048",7.113624591,50.8819462,1,
244264,5,3,15,0,2019,7,20,2,3,0,1,0,1,0,0,0,0,0,"359887,9276","5647605,101",7.004740447,50.96299501,0,
244265,5,3,15,0,2019,7,20,2,3,2,6,0,1,1,0,0,0,0,"360361,06","5647000,025",7.011705912,50.95767197,0,
244266,5,3,15,0,2019,7,9,2,2,0,1,0,1,0,0,0,0,0,"349224,2422","5658097,723",6.84863556,51.05459152,0,
244267,5,3,15,0,2019,7,8,2,3,0,6,0,0,1,1,0,0,0,"353779,0004","5648073,628",6.917618406,50.96568751,0,
244269,5,3,15,0,2019,7,16,2,2,5,3,0,1,1,0,0,0,0,"355822,3577","5645259,533",6.947812939,50.94091283,0,
244270,5,3,15,0,2019,7,7,2,3,0,1,0,1,0,0,0,0,0,"356651,4422","5645583,773",6.95947829,50.94403345,0,
244271,5,3,15,0,2019,7,9,2,3,0,1,0,0,0,0,1,0,0,"355736,4544","5643634,541",6.947234288,50.92628783,1,
244335,5,3,15,0,2019,7,16,1,3,6,7,0,0,0,1,0,0,1,"363420,7844","5637979,694",7.058623084,50.87733553,0,
244336,5,3,15,0,2019,7,23,1,2,5,3,2,1,0,0,0,0,0,"356148,03","5646503,145",6.951954076,50.9521703,0,
244337,5,3,15,0,2019,7,18,1,3,6,7,0,0,1,1,0,0,0,"354419,1872","5653754,321",6.924452456,51.01689984,0,
244338,5,3,15,0,2019,7,2,1,3,6,7,2,0,1,1,0,0,0,"354241,6071","5653685,282",6.921950218,51.01623443,0,
244339,5,3,15,0,2019,7,15,1,3,0,1,0,1,0,0,0,0,0,"353968,1236","5646716,872",6.920854319,50.95354281,0,
244340,5,3,15,0,2019,7,19,1,3,5,2,0,1,1,0,0,0,0,"356705,9443","5641750,871",6.961760021,50.90960104,0,
244341,5,3,15,0,2019,7,1,1,3,5,2,2,1,1,0,0,0,0,"355553,2576","5641224,356",6.945583588,50.90458203,0,
244342,5,3,15,0,2019,7,11,1,3,0,1,0,1,0,0,0,0,0,"356205,9546","5645858,089",6.953032931,50.94638775,0,
244343,5,3,15,0,2019,7,2,1,3,8,7,2,1,0,0,0,0,0,"356531,6888","5643413,37",6.958629223,50.9244985,0,
244383,5,3,15,0,2019,7,14,7,3,1,5,0,1,1,0,0,0,0,"365595,6754","5643080,793",7.087641368,50.92369232,0,
244384,5,3,15,0,2019,7,0,7,3,0,1,2,0,0,0,1,0,0,"358060,109","5641007,948",6.981297953,50.90325892,1,
244405,5,3,15,0,2019,7,0,1,3,0,7,2,0,0,0,1,0,0,"356566,34","5644060,241",6.958867436,50.93032048,0,
244447,5,3,15,0,2019,7,20,6,3,5,3,0,0,1,0,0,0,0,"358515,3554","5651685,14",6.983619027,50.99932673,0,
244448,5,3,15,0,2019,7,16,6,3,2,6,0,0,1,0,0,0,0,"353366,832","5650364,27",6.910828902,50.98616773,0,
244449,5,3,15,0,2019,7,17,6,3,0,7,0,1,0,0,0,0,0,"356498,493","5644596,638",6.9576914,50.93512414,0,
244529,5,3,15,0,2019,7,15,5,3,6,7,0,0,1,1,0,0,0,"356721,4556","5649131,554",6.959077365,50.97593425,0,
244530,5,3,15,0,2019,7,16,5,2,0,1,0,1,0,0,0,0,0,"348873,2546","5643182,49",6.84983512,50.92046854,0,
244531,5,3,15,0,2019,7,8,5,3,5,3,0,0,1,0,0,0,0,"353926,369","5636870,4",6.924201293,50.86504472,0,
244532,5,3,15,0,2019,7,17,5,2,5,3,0,0,1,0,1,0,0,"356166,8442","5640328,47",6.954657368,50.89668397,0,
244533,5,3,15,0,2019,7,11,5,3,0,1,0,0,0,0,0,0,1,"355028,1112","5645378,825",6.936468186,50.94178573,0,
244534,5,3,15,0,2019,7,2,5,3,0,7,2,0,0,0,0,0,1,"355287,3975","5645231,1",6.940215,50.94052329,0,
244604,5,3,15,0,2019,7,22,4,3,2,6,2,0,1,0,0,0,0,"361198,838","5640769,52",7.025999693,50.90187921,0,
244605,5,3,15,0,2019,7,17,4,3,6,4,0,1,0,1,0,0,0,"363341,9168","5641237,992",7.056283835,50.90660081,0,
244606,5,3,15,0,2019,7,11,4,3,1,6,0,0,1,0,0,0,0,"359413,0933","5643354,241",6.999623738,50.92467645,0,
244608,5,3,15,0,2019,7,15,4,3,0,1,0,1,0,0,0,0,0,"363165,015","5644220,657",7.052650267,50.93336539,0,
244609,5,3,15,0,2019,7,14,4,3,2,6,0,1,0,0,0,0,0,"358202,214","5642144,979",6.982875909,50.91351241,0,
244610,5,3,15,0,2019,7,17,4,2,1,5,0,1,1,0,0,0,0,"358133,9717","5651868,152",6.978115809,51.00087753,0,
244611,5,3,15,0,2019,7,17,4,3,5,7,0,1,1,0,0,0,0,"357680,545","5644391,078",6.974583314,50.9335697,0,
244612,5,3,15,0,2019,7,8,4,3,0,1,0,1,0,0,0,0,0,"359388,2274","5647546,771",6.99765167,50.96234905,0,
244613,5,3,15,0,2019,7,20,4,2,4,3,0,0,1,0,0,0,0,"354064,335","5649461,974",6.921121939,50.9782364,0,
244614,5,3,15,0,2019,7,15,4,3,5,5,0,1,1,0,0,0,0,"356719,511","5648516,773",6.959291927,50.97040883,0,
244615,5,3,15,0,2019,7,23,4,2,7,7,2,0,0,0,1,0,0,"352626,0809","5647590,548",6.901406706,50.96105252,0,
244616,5,3,15,0,2019,7,15,4,3,3,2,0,1,0,0,0,0,1,"353032,2243","5645936,001",6.907853999,50.94628756,0,
244617,5,3,15,0,2019,7,10,4,3,5,3,0,1,0,0,0,0,0,"354679,4447","5646856,027",6.930919203,50.95497315,0,
244618,5,3,15,0,2019,7,20,4,3,1,1,0,1,0,0,1,0,0,"355293,7735","5641428,718",6.941814565,50.90635362,0,
244619,5,3,15,0,2019,7,14,4,3,0,7,0,0,1,1,0,0,1,"357026,5103","5642371,581",6.966073524,50.91525883,0,
244620,5,3,15,0,2019,7,14,4,3,0,6,0,0,0,0,1,0,0,"356184,2774","5644562,194",6.953236134,50.93473633,0,
244621,5,3,15,0,2019,7,21,4,3,5,3,0,1,1,0,0,0,0,"355888,0821","5644644,638",6.94899101,50.9354033,0,
244652,5,3,15,0,2019,7,13,5,3,4,6,0,0,1,0,0,0,0,"363920,4319","5644474,421",7.063299544,50.93582481,0,
244653,5,3,15,0,2019,7,19,5,2,6,7,0,0,1,1,0,0,0,"362861,3419","5645445,469",7.047870232,50.9443011,0,
244654,5,3,15,0,2019,7,18,5,3,0,3,0,1,1,0,0,0,0,"357526,5687","5643734,471",6.972650112,50.92763077,0,
244655,5,3,15,0,2019,7,7,5,3,0,4,0,1,0,1,0,0,0,"356710,9913","5646426,39",6.95999382,50.95162075,0,
244656,5,3,15,0,2019,7,15,5,3,5,3,0,1,1,0,0,0,0,"352223,9816","5653550,908",6.89326072,51.01451196,0,
244657,5,3,15,0,2019,7,13,5,3,5,3,0,1,1,0,0,0,0,"351349,307",5646000,6.883888238,50.94643119,0,
244658,5,3,15,0,2019,7,11,5,3,2,3,0,1,1,0,0,0,0,"352930,0491","5648266,052",6.905459029,50.96720063,0,
244659,5,3,15,0,2019,7,20,5,3,0,1,0,1,0,0,0,0,0,"354803,7979","5643785,433",6.933912365,50.92740987,0,
244660,5,3,15,0,2019,7,17,5,3,3,7,0,1,1,0,0,0,0,"359592,1274","5638994,742",7.003846342,50.88554045,0,
244661,5,3,15,0,2019,7,7,5,3,5,3,0,1,0,0,1,0,0,"352078,887","5642446,799",6.89570853,50.9146879,0,
244662,5,3,15,0,2019,7,15,5,3,5,3,0,1,1,0,0,0,0,"354191,7513","5642822,399",6.925594315,50.91860099,0,
244663,5,3,15,0,2019,7,12,5,3,0,1,0,1,0,0,0,0,0,"353633,4976","5642833,469",6.917653226,50.91855914,0,
244665,5,3,15,0,2019,7,21,5,2,0,1,2,0,0,0,0,0,1,"356595,6988","5644492,328",6.959114938,50.9342109,1,
